Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
227,train/val,0.9955595093576804,0.7941475144546964,0.5035299707366072,0.2621512614399512,67.46453442518327,63.95933268457183,76.01315915874255,73.34461168828066,91.25199167374986,91.42463754072251,82.20038631758271,78.58946166158013,76.01315915874255,73.34461168828066,78.078568475761,75.09382308697697,91.25199167374986,91.42463754072251,91.25199167374986,91.42463754072251,91.25199167374984,91.42463754072251,0.0005660101393563966,16384.0,0,17.462103366851807,1:05:34
228,train/val,0.996466612038405,0.7967390661006388,0.49931884970030055,0.22792194158384138,67.24079351381808,67.30499321659383,75.84827832708359,75.80372834790289,91.1894284179385,92.36713360516652,82.03299163986662,82.00181467554629,75.84827832708359,75.80372834790289,77.99291808046978,77.90156833282605,91.1894284179385,92.36713360516652,91.1894284179385,92.36713360516652,91.1894284179385,92.36713360516652,0.0005640288601717831,16384.0,0,17.34253716468811,1:05:51
229,train/val,0.9953730180859566,0.8011207829998886,0.4856305746766536,0.2513337497457912,67.31729339119514,65.68724911706407,75.86365251797514,75.92540402416508,91.45552241608289,91.64633058195962,82.12564627408221,78.55552629057847,75.86365251797514,75.92540402416508,77.88679523889239,76.72455192218247,91.45552241608289,91.64633058195962,91.45552241608289,91.64633058195962,91.45552241608289,91.64633058195962,0.0005620468073842399,16384.0,0,17.421754121780396,1:06:09
230,train/val,1.003834902268389,0.7936432429629823,0.5254791378165069,0.23768441373579294,67.10896891646439,66.05403542940074,75.87106068695815,74.80382661946173,91.15663389888306,92.01300807559115,81.84660085437461,81.6509390174605,75.87106068695815,74.80382661946173,77.94822876446051,76.83702810341869,91.15663389888306,92.01300807559115,91.15663389888306,92.01300807559115,91.15663389888306,92.01300807559115,0.0005600639776580958,16384.0,0,17.266961574554443,1:06:26
231,train/val,1.001127844919329,0.7959733174546905,0.5128863093483707,0.23710194187799327,67.55766645195759,66.36622941474509,76.29405274645516,75.73953733508215,91.23037765564067,92.11702849266185,81.95283493392068,80.50781558003769,76.29405274645516,75.73953733508215,78.27085684823346,77.14843533230238,91.23037765564067,92.11702849266185,91.23037765564067,92.11702849266185,91.23037765564067,92.11702849266185,0.0005580803676301126,16384.0,0,17.309650897979736,1:06:43
232,train/val,0.9990327918659085,0.8029627787030261,0.4901750282101009,0.22858978827476034,67.04904333819341,67.110116372584,75.95458428910707,76.035104489969,91.06122098854696,92.44232676491698,81.52028635371539,81.44671035274065,75.95458428910707,76.035104489969,77.89662368975941,77.6710014164949,91.06122098854696,92.44232676491698,91.06122098854696,92.44232676491698,91.06122098854696,92.442326764917,0.0005560959739091472,16384.0,0,17.413535594940186,1:07:01
233,train/val,0.9859998414049977,0.7971522697935933,0.47211891056402866,0.23193705935599898,67.70922521937948,66.95960985417405,76.17241809385864,76.05061393649632,91.43683222499992,92.26828522006602,82.56748564721052,81.48688193984619,76.17241809385864,76.05061393649632,78.30381094103083,77.63824481717994,91.43683222499992,92.26828522006602,91.43683222499992,92.26828522006602,91.43683222499992,92.26828522006602,0.0005541107930758095,16384.0,0,17.590667724609375,1:07:18
234,train/val,0.9858563011107238,0.7946599096707676,0.47799095932556235,0.23199787206490335,67.19718189272885,67.18854532505745,75.98454385289138,76.17115781774802,91.38415879449104,92.2826610371392,81.72716569245367,81.14685607961968,75.98454385289138,76.17115781774802,77.90918064922234,77.87072042080891,91.38415879449104,92.2826610371392,91.38415879449104,92.2826610371392,91.38415879449104,92.2826610371392,0.0005521248216821134,16384.0,0,17.226893186569214,1:07:35
235,train/val,0.9846842282492181,0.7907324990500574,0.484879312550892,0.22767388529402846,67.78031634189715,66.99388635540943,76.33270986248078,75.29300054025208,91.44048567567884,92.32182049594122,82.32959367543799,82.13857743435412,76.33270986248078,75.29300054025208,78.3904517624449,77.68870262305609,91.44048567567884,92.32182049594122,91.44048567567884,92.32182049594122,91.44048567567884,92.32182049594122,0.0005501380562511237,16384.0,0,17.17780065536499,1:07:53
236,train/val,1.0049906810340674,0.8028669081952261,0.505309429505597,0.2281767058391618,66.85243967298892,67.45504503586052,75.6199999089232,75.73509164984448,91.16066811531441,92.43528343009515,81.75985796273415,82.7863564552589,75.6199999089232,75.73509164984448,77.79114142336356,78.03826846788678,91.16066811531441,92.43528343009515,91.16066811531441,92.43528343009515,91.16066811531441,92.43528343009515,0.0005481504932765925,16384.0,0,17.04368567466736,1:08:10
237,train/val,0.9773403914726299,0.7832131414957668,0.4853181119846261,0.2308530174925298,67.87548840683499,67.36081807930921,76.45704791438423,76.4874007495595,91.53941893248833,92.25362025556333,82.42350732798094,81.16789351056141,76.45704791438423,76.4874007495595,78.45107508271404,78.09444086506491,91.53941893248833,92.25362025556333,91.53941893248833,92.25362025556333,91.53941893248833,92.25362025556333,0.0005461621292225966,16384.0,0,17.11410355567932,1:08:27
238,train/val,0.9844568391209063,0.7937860550439876,0.47667694723476534,0.22603789377153452,67.97490539603804,68.16191223270546,76.3732280927096,77.1138415022519,91.412075635754,92.4993125334512,82.5416373627886,81.54317245266223,76.3732280927096,77.1138415022519,78.52599136685996,78.79812268281711,91.412075635754,92.4993125334512,91.412075635754,92.4993125334512,91.412075635754,92.49931253345119,0.0005441729605231631,16384.0,0,17.30431079864502,1:08:44
239,train/val,0.9721134842737861,0.7845291138991065,0.4689609191339949,0.22552143510597514,68.70315763280033,67.1631934345852,77.1075840205954,75.5739841423005,91.60401329087343,92.42868493747261,83.05075363685312,82.02087394982243,77.1075840205954,75.5739841423005,79.11709821144373,77.77110813907862,91.60401329087343,92.42868493747261,91.60401329087343,92.42868493747261,91.60401329087343,92.42868493747261,0.0005421829835818908,16384.0,0,17.16103720664978,1:09:01
240,train/val,0.985726769203725,0.7972283969106881,0.4712459197996751,0.2248376693199156,68.19441898217993,67.54288747450452,76.7491164597537,75.71087101065021,91.48751117233661,92.47272134958598,82.6137607012678,82.49897125387278,76.7491164597537,75.71087101065021,78.80132474569402,78.14450973274597,91.48751117233661,92.47272134958598,91.48751117233661,92.47272134958598,91.48751117233661,92.47272134958598,0.0005401921947715664,16384.0,0,17.04280710220337,1:09:18
241,train/val,0.978559090067511,0.7858694331801456,0.48172413193337293,0.2272896504116755,68.15918994943722,67.42582307906305,76.66270161882689,75.9643898389943,91.5390721871397,92.38385818905186,82.65051968457307,82.29374153505586,76.66270161882689,75.9643898389943,78.76608953115235,78.06194891004822,91.5390721871397,92.38385818905186,91.5390721871397,92.38385818905186,91.5390721871397,92.38385818905186,0.0005382005904337728,16384.0,0,17.252912998199463,1:09:35
242,train/val,0.9546778004454529,0.7732725914405739,0.4535130136038946,0.2482566453493342,68.36262261048745,65.18740278149878,77.04747050816124,73.81576896572194,91.76220160610879,91.73444344198431,82.43393981607444,80.8724223611209,77.04747050816124,73.81576896572194,78.83022730395409,76.23701078983308,91.76220160610879,91.73444344198431,91.76220160610879,91.73444344198431,91.76220160610879,91.73444344198431,0.0005362081668784915,16384.0,0,16.97412896156311,1:09:52
243,train/val,1.0139841349876444,0.816557096398395,0.4935675953393397,0.2363605391392926,67.69721104453073,66.21862688713198,76.42696819931257,75.53966635162939,91.04751545764626,92.15250762366854,82.35467733517812,80.46945634283976,76.42696819931257,75.53966635162939,78.50555057386116,76.97690256141739,91.04751545764626,92.15250762366854,91.04751545764626,92.15250762366854,91.04751545764626,92.15250762366854,0.000534214920383697,16384.0,0,17.539151668548584,1:10:10
244,train/val,0.9792336883104366,0.7898850146195162,0.4733716836604087,0.2249829261686505,68.05248204358875,67.39871285158198,76.42300805929312,76.04326269960484,91.61467061973956,92.4502286451834,82.6941225917533,81.98065830678149,76.42300805929312,76.04326269960484,78.6467044862895,77.89719596509399,91.61467061973956,92.4502286451834,91.61467061973956,92.4502286451834,91.61467061973956,92.4502286451834,0.0005322208471949461,16384.0,0,17.26284694671631,1:10:27
245,train/val,1.0337367261881414,0.8397288283576135,0.48501972376328445,0.2305824278601259,67.64534793051712,67.01749119368198,76.47517858524597,76.12753252275544,91.0353377926765,92.33249374310911,82.16137070781161,81.16406827085989,76.47517858524597,76.12753252275544,78.4298233240375,77.73297771787551,91.0353377926765,92.33249374310911,91.0353377926765,92.33249374310911,91.0353377926765,92.33249374310911,0.0005302259435249594,16384.0,0,17.316853284835815,1:10:45
246,train/val,0.9573082638823468,0.770795675723449,0.4662814551721448,0.2228001278958393,68.56158654761816,67.63513258113876,77.15655790764768,75.82091019631721,91.54966061301593,92.53196691649251,82.88866757961667,82.4905352442332,77.15655790764768,75.82091019631721,79.14305201175081,78.2247496915322,91.54966061301593,92.53196691649251,91.54966061301593,92.53196691649251,91.54966061301593,92.53196691649251,0.0005282302055531949,16384.0,0,17.25171184539795,1:11:02
247,train/val,0.9926240204469017,0.802588433675144,0.47508895291906333,0.22282753527246474,67.87791344096578,68.18578126695412,76.46165631023322,77.17362742169381,91.35485405237425,92.63106144760994,82.5962061005029,81.67995300286528,76.46165631023322,77.17362742169381,78.64323004215738,78.74358323150147,91.35485405237425,92.63106144760994,91.35485405237425,92.63106144760994,91.35485405237424,92.63106144760994,0.0005262336294254156,16384.0,0,17.213353872299194,1:11:19
248,train/val,0.9603401257292083,0.7749913516251937,0.4633719290242247,0.2360853925387656,68.18490381273931,66.88088301172498,76.7901058359693,76.19732988796248,91.75009974560353,92.113874561469,82.37427142698598,80.28610085168215,76.7901058359693,76.19732988796248,78.76633940373841,77.71676177155868,91.75009974560353,92.113874561469,91.75009974560353,92.113874561469,91.75009974560353,92.113874561469,0.0005242362112532492,16384.0,0,17.1503427028656,1:11:36
249,train/val,0.9643157289727874,0.7755459841826687,0.4719243441586909,0.22379156149083376,68.3854457148533,67.41262032635814,76.8230953223559,76.16407611980165,91.6725245075705,92.4940930516464,82.70655533292755,81.59171336767369,76.8230953223559,76.16407611980165,78.90932142183956,77.99841702795403,91.6725245075705,92.4940930516464,91.6725245075705,92.4940930516464,91.6725245075705,92.4940930516464,0.0005222379471137393,16384.0,0,17.3046772480011,1:11:53
250,train/val,0.986052472954211,0.7952298353547635,0.47705658703394554,0.2508200368223691,68.6433515449998,65.39030113998832,77.26781701513467,75.45830264533599,91.7620902183134,91.84155551233995,82.48888852478647,78.62846373669765,77.26781701513467,75.45830264533599,79.06510548869633,76.36565735694927,91.7620902183134,91.84155551233995,91.7620902183134,91.84155551233995,91.7620902183134,91.84155551233995,0.0005202388330488884,16384.0,0,17.381582975387573,1:12:11
251,train/val,1.0184931081274282,0.8117839930498082,0.5167727833208831,0.24404908328124356,67.59353317197788,66.28908854236339,76.32321505687666,75.86231051162908,91.13904712526087,91.94091398316228,82.21065157139542,79.95773587392016,76.32321505687666,75.86231051162908,78.37171591838323,77.24865176256756,91.13904712526087,91.94091398316228,91.13904712526087,91.94091398316228,91.13904712526087,91.94091398316228,0.0005182388650651973,16384.0,0,17.072081327438354,1:12:28
252,train/val,1.0580225162532018,0.8471546513230904,0.5271696513113768,0.22560197853577077,67.56493530107369,68.04700068997617,76.76663862199888,76.3489322269059,90.63456557575529,92.45951695030423,81.85064615016827,82.69045773126187,76.76663862199888,76.3489322269059,78.52991163238717,78.6176063067062,90.63456557575529,92.45951695030423,90.63456557575529,92.45951695030423,90.63456557575529,92.45951695030423,0.0005162380391331889,16384.0,0,17.22495174407959,1:12:45
253,train/val,1.0383603993965231,0.8307379351361938,0.519056135950529,0.2233645494704932,67.66873935661638,67.84294105114358,76.67450937502026,76.7568903085691,90.94581917626707,92.56930993631417,82.13228164946493,81.757791357579,76.67450937502026,76.7568903085691,78.55654916507324,78.41423060767897,90.94581917626707,92.56930993631417,90.94581917626707,92.56930993631417,90.94581917626707,92.56930993631416,0.0005142363511869306,16384.0,0,17.51270604133606,1:13:03
254,train/val,0.9563604343844496,0.7711953637392625,0.46291266041605367,0.32685056173653493,68.98952928096394,60.439665075825275,77.4576426634276,71.89103063903558,91.8261396685279,89.3659167393304,83.2066716199037,75.34257087243013,77.4576426634276,71.89103063903558,79.46915588364199,72.48611899292754,91.8261396685279,89.3659167393304,91.8261396685279,89.3659167393304,91.8261396685279,89.3659167393304,0.0005122337971235433,16384.0,0,17.247700929641724,1:13:20
255,train/val,0.9845338745609573,0.7868060667229735,0.49431950202130753,0.22154100552612635,68.35976151280042,68.44763987377411,77.00767033836928,76.89116493152994,91.42507524659828,92.58847522106618,82.81600224816351,82.5593699517552,77.00767033836928,76.89116493152994,79.05086890172585,79.05569370113827,91.42507524659828,92.58847522106618,91.42507524659828,92.58847522106618,91.42507524659827,92.58847522106618,0.0005102303728027059,16384.0,0,17.284569263458252,1:13:37
256,train/val,1.0192120800847593,0.8200852909813756,0.49781695664252923,0.22826802047408465,67.89499133925094,67.75460326156806,76.5903252666357,76.24076741785625,91.08163921683568,92.5115738672705,82.4274016461613,81.98523979484226,76.5903252666357,76.24076741785625,78.60420964203261,78.35899296914587,91.08163921683568,92.5115738672705,91.08163921683568,92.5115738672705,91.08163921683568,92.51157386727049,0.000508226074046146,16384.0,0,17.330360651016235,1:13:54
257,train/val,0.963658585820509,0.7781922972720602,0.4636657087375288,0.2683900372835222,68.88295234604314,64.4191756858996,77.52594047891196,75.22132283379885,91.80687963379795,91.25095335243832,82.60514846622733,77.95226766117503,77.52594047891196,75.22132283379885,79.34675140173664,75.8212698067334,91.80687963379795,91.25095335243832,91.80687963379795,91.25095335243832,91.80687963379795,91.25095335243832,0.0005062208966371258,16384.0,0,17.552767992019653,1:14:12
258,train/val,0.9813873929821927,0.790333909832913,0.47763370082754153,0.22433103367370186,68.724510275073,67.88625082537332,77.35569048503763,77.16633826674328,91.57839075257516,92.56370937302532,82.76544665081663,81.27977906921316,77.35569048503763,77.16633826674328,79.26861021010473,78.45538158337426,91.57839075257516,92.56370937302532,91.57839075257516,92.56370937302532,91.57839075257516,92.56370937302532,0.0005042148363199172,16384.0,0,17.276418685913086,1:14:29
259,train/val,0.9554226093966027,0.7763285108882447,0.4477352251339218,0.2206305178041047,69.03080525807977,68.1793845670141,77.55900835666286,76.69774393442037,91.93962386138081,92.61975207609709,83.10267337692999,82.68090245158763,77.55900835666286,76.69774393442037,79.45066175700873,78.65597395264724,91.93962386138081,92.61975207609709,91.93962386138081,92.61975207609709,91.93962386138081,92.61975207609709,0.0005022078887992674,16384.0,0,17.315511465072632,1:14:47
260,train/val,1.0023616866573044,0.798694752804611,0.5091673147095286,0.21868003871739686,68.0353159542943,68.4795389281474,76.68466619375354,77.2098534452509,91.1092950667341,92.68613291187995,82.62154261025076,82.27649653428611,76.68466619375354,77.2098534452509,78.78208435486009,78.97249439541329,91.1092950667341,92.68613291187995,91.1092950667341,92.68613291187995,91.10929506673412,92.68613291187995,0.000500200049739853,16384.0,0,17.32398748397827,1:15:04
261,train/val,0.9899012333025102,0.7945180350671643,0.4884579842505248,0.2227214138795882,69.02400543510112,67.93016974356618,77.34091352442753,77.13166686562253,91.51981909535093,92.53722050286594,83.48095088250037,81.80588751302315,77.34091352442753,77.13166686562253,79.61441006455281,78.49035833433412,91.51981909535093,92.53722050286594,91.51981909535093,92.53722050286594,91.51981909535093,92.53722050286594,0.0004981913147657268,16384.0,0,17.3795268535614,1:15:21
262,train/val,0.9816047853749731,0.7869914783083874,0.48653325114561163,0.23853520560402564,68.55518991605358,66.06215444986493,77.37376783886077,75.2035017842126,91.52145745373103,92.17048369694116,82.7050767591404,80.67625102927234,77.37376783886077,75.2035017842126,79.1829109935828,76.85192607915519,91.52145745373103,92.17048369694116,91.52145745373103,92.17048369694116,91.52145745373103,92.17048369694116,0.0004961816794597536,16384.0,0,17.03132438659668,1:15:38
263,train/val,0.9931509624356809,0.8016929898573004,0.4786449170306973,0.242726001175755,68.25667151672505,67.16240025325416,76.78291604453756,76.0020000920896,91.55004325518915,91.82605276169528,82.51133636331222,82.35557006771333,76.78291604453756,76.0020000920896,78.88862813990748,77.96875158976594,91.55004325518915,91.82605276169528,91.55004325518915,91.82605276169528,91.55004325518915,91.82605276169528,0.0004941711393630354,16384.0,0,17.187309980392456,1:15:56
264,train/val,0.9694685589360154,0.7802814420150673,0.47296778169339115,0.23087580661938537,69.32368914123495,66.84247162483572,77.8938454698357,76.01653296396854,91.39141202532466,92.28540867912338,83.35584575574022,81.32048613154119,77.8938454698357,76.01653296396854,79.78830960410902,77.59329644392126,91.39141202532466,92.28540867912338,91.39141202532466,92.28540867912338,91.39141202532466,92.28540867912338,0.0004921596899743242,16384.0,0,17.29373526573181,1:16:13
265,train/val,0.9882697317263354,0.791789437279753,0.49120072550747707,0.2573756687831764,68.06298502279907,65.19713773452585,76.79106476305174,75.05963877267907,91.4328124090108,91.55301751662542,82.39217081624442,79.77352177054814,76.79106476305174,75.05963877267907,78.79905502064788,76.35279612620731,91.4328124090108,91.55301751662542,91.4328124090108,91.55301751662542,91.4328124090108,91.55301751662542,0.0004901473267494283,16384.0,0,17.37226414680481,1:16:30
266,train/val,0.9523821431009666,0.7721980146091917,0.4504603126450725,0.22050431375528445,69.64159252237381,68.22771903410235,78.28028541828161,76.74152218907804,91.82251304294596,92.66400201246611,83.37108668680176,82.4065698153408,78.28028541828161,76.74152218907804,80.06352027416845,78.77201745263758,91.82251304294596,92.66400201246611,91.82251304294596,92.66400201246611,91.82251304294596,92.66400201246611,0.00048813404510060255,16384.0,0,17.5014705657959,1:16:48
267,train/val,0.9584637468923692,0.7765172784743102,0.4548661526616501,0.22128033239943656,69.15530919316552,68.42461880668452,77.45208285129806,76.71686362086162,91.90202654534504,92.58422846087045,83.49179408220358,82.78183028673568,77.45208285129806,76.71686362086162,79.60708007898738,78.99166563328549,91.90202654534504,92.58422846087045,91.90202654534504,92.58422846087045,91.90202654534504,92.58422846087045,0.00048611984039592974,16384.0,0,17.471481323242188,1:17:05
268,train/val,0.9817350898747859,0.7978905860496603,0.4596112550276777,0.23045248331396911,68.66448238527138,67.5484877918498,77.37995618735357,77.20861371373275,91.58371666204205,92.35257985121363,82.73365021397547,80.62162146046693,77.37995618735357,77.20861371373275,79.19599838995202,78.31423076658804,91.58371666204205,92.35257985121363,91.58371666204205,92.35257985121363,91.58371666204205,92.35257985121363,0.0004841047079586907,16384.0,0,17.21887969970703,1:17:22
269,train/val,0.9622079133987427,0.7750748130290405,0.4678327373188475,0.24627568715793952,69.6118692038313,65.96976993910624,77.91807991766409,76.11849855892082,91.67318705261856,91.85162822253884,83.63764799878302,79.20521427208594,77.91807991766409,76.11849855892082,79.982323952337,76.98050712410935,91.67318705261856,91.85162822253884,91.67318705261856,91.85162822253884,91.67318705261856,91.85162822253884,0.0004820886430667207,16384.0,0,17.218878269195557,1:17:40
270,train/val,0.9697418578940888,0.7836040779948235,0.465344440030015,0.23116308443738842,69.07102151314544,67.69432826592558,77.47282783815788,77.24085100773308,91.79109200230488,92.41181059004685,83.35484459876682,80.63499002376857,77.47282783815788,77.24085100773308,79.62058487010833,78.39663201290466,91.79109200230488,92.41181059004685,91.79109200230488,92.41181059004685,91.79109200230488,92.41181059004685,0.00048007164095175596,16384.0,0,17.088595867156982,1:17:57
271,train/val,0.9762854320199593,0.7831233253945474,0.48290525255319866,0.22445985638343738,68.896355799327,68.24712160019347,77.30401964257013,77.00727121444875,91.8072550287571,92.49132316755227,83.05256960961238,82.1809870731569,77.30401964257013,77.00727121444875,79.38657744312518,78.82034125012936,91.8072550287571,92.49132316755227,91.8072550287571,92.49132316755227,91.8072550287571,92.49132316755227,0.00047805369679876315,16384.0,0,17.320544958114624,1:18:14
272,train/val,0.9583608913032905,0.7787942698468332,0.44891653509567614,0.21698859715138624,68.8569209832966,68.84153267891946,77.23217351824022,77.82697301200872,91.72101196212327,92.73432415013454,83.48643749004566,82.41510595325802,77.23217351824022,77.82697301200872,79.43301553717632,79.3565580261787,91.72101196212327,92.73432415013454,91.72101196212327,92.73432415013454,91.72101196212327,92.73432415013453,0.000476034805745263,32768.0,0,17.60578203201294,1:18:32
273,train/val,0.9572001834926398,0.7766681846393191,0.45132998757712217,0.2165272590680897,69.42939298689681,68.39863266244286,77.81522322069479,76.69310256455387,91.93566890807318,92.7361213126196,83.56540553426181,83.22453065422046,77.81522322069479,76.69310256455387,79.86125874633434,78.8813167174192,91.93566890807318,92.7361213126196,91.93566890807318,92.7361213126196,91.93566890807318,92.7361213126196,0.00047401496288063366,32768.0,0,17.240424394607544,1:18:49
274,train/val,0.967129192598488,0.7800594827403192,0.4676742620118286,0.22132948960557622,69.55084682353564,67.99866345944355,78.09983790118761,76.8263265613265,91.90022479847288,92.61133862730149,83.37917459914335,81.87967867064991,78.09983790118761,76.8263265613265,80.0077876421457,78.58344238444765,91.90022479847288,92.61133862730149,91.90022479847288,92.61133862730149,91.90022479847286,92.6113386273015,0.0004719941632454058,32768.0,0,17.293996572494507,1:19:06
275,train/val,0.9439670686488566,0.7651317887332129,0.4470881982504026,0.21580159308556562,69.48321281544594,68.7114843750124,77.78619300562372,77.0964048819354,92.22022389884523,92.78594215613086,83.49137539354732,82.65871501840894,77.78619300562372,77.0964048819354,79.83834312703074,79.23316270167685,92.22022389884523,92.78594215613086,92.22022389884523,92.78594215613086,92.22022389884523,92.78594215613086,0.0004699724018305407,32768.0,0,17.280022144317627,1:19:23
276,train/val,0.9803766067261281,0.7924721166491508,0.4697612064040225,0.36004385754847906,69.06858225821651,59.3759571056771,77.38386739835346,72.25056086662183,91.92043740803597,88.64339069400499,83.25068335950239,73.68915927179408,77.38386739835346,72.25056086662183,79.53719540790198,71.77089967601002,91.92043740803597,88.64339069400499,91.92043740803597,88.64339069400499,91.92043740803597,88.64339069400499,0.000467949673576696,32768.0,0,17.249056339263916,1:19:41
277,train/val,0.9385561253065648,0.7632417286867681,0.4382859819123278,0.21715460287676486,70.26268261483517,68.48358339230057,78.64649945682434,77.07750387084381,92.02360803083384,92.71070747777512,83.83773477538192,82.76839096734743,78.64649945682434,77.07750387084381,80.44395586745566,78.99248017311277,92.02360803083384,92.71070747777512,92.02360803083384,92.71070747777512,92.02360803083384,92.71070747777512,0.000465925973373476,32768.0,0,17.276869535446167,1:19:58
278,train/val,0.9539186329297398,0.7769565420306247,0.4424052190683458,0.24758028027783213,69.1592507807103,66.74107275794424,77.50340049195266,76.66350524878378,91.85599002059422,91.82497772638038,83.4311663831857,80.00292584116548,77.50340049195266,76.66350524878378,79.60271638665695,77.72672010849865,91.85599002059422,91.82497772638038,91.85599002059422,91.82497772638038,91.85599002059422,91.82497772638038,0.0004639012960586681,32768.0,0,17.322452545166016,1:20:15
279,train/val,0.9512116361571394,0.771856376334377,0.4483881358705137,0.21704633071819254,69.85001765474455,69.01710193297579,78.18208363589491,77.6147931469572,92.0452321848846,92.69331414778354,83.55086284808591,82.78725146648456,78.18208363589491,77.6147931469572,80.13699914889254,79.5830992536028,92.0452321848846,92.69331414778354,92.0452321848846,92.69331414778354,92.0452321848846,92.69331414778354,0.0004618756364174623,32768.0,0,17.467531204223633,1:20:33
280,train/val,0.9341905794065931,0.761242455114489,0.4323703036846026,0.21698622952511834,70.1141258048046,69.21600885658597,78.35484060927406,77.93083495182836,92.2753149910544,92.78653972748522,83.63942991134533,82.44173453807562,78.35484060927406,77.93083495182836,80.32972769118561,79.73902347694089,92.2753149910544,92.78653972748522,92.2753149910544,92.78653972748522,92.2753149910544,92.78653972748522,0.0004598489891816572,32768.0,0,17.053900480270386,1:20:50
281,train/val,0.9596934629523236,0.7813238997174345,0.44592390225633327,0.21725548277741527,68.94217190166894,69.546196500032,77.4105796080357,78.32381773601519,91.99672970896627,92.7756055062271,82.98057773036606,82.63247899123543,77.4105796080357,78.32381773601519,79.38574047039275,80.01737047407363,91.99672970896627,92.7756055062271,91.99672970896627,92.7756055062271,91.99672970896627,92.7756055062271,0.0004578213490288497,32768.0,0,17.23534393310547,1:21:07
282,train/val,0.9575494216836017,0.7800055434522422,0.44385968399760517,0.21791000459095686,69.87671676195153,68.83482550863766,78.40307582259886,77.35312185665788,92.13652022264554,92.6882503607485,83.45016171583232,82.85332788497256,78.40307582259886,77.35312185665788,80.20313254235914,79.38410147085887,92.13652022264554,92.6882503607485,92.13652022264554,92.6882503607485,92.13652022264554,92.6882503607485,0.0004557927105816053,32768.0,0,17.12876033782959,1:21:24
283,train/val,0.9538229927420616,0.7732932797592619,0.45132426885159116,0.21359330130018478,69.60436664112012,69.34682575263125,78.01435569032364,78.21066053755234,92.10487848948534,92.83413932561477,83.53049235719095,82.7417393252271,78.01435569032364,78.21066053755234,80.03398703672251,79.8109200256387,92.10487848948534,92.83413932561477,92.10487848948534,92.83413932561477,92.10487848948534,92.83413932561477,0.0004537630684066175,32768.0,0,17.29450750350952,1:21:41
284,train/val,0.9398995197337606,0.7637068635743597,0.4404816244445417,0.21392751159203166,70.20762024527187,69.04640253196148,78.54592691183417,77.76767184243764,92.24410183439001,92.82296488956904,83.86156284558294,82.75502990005734,78.54592691183417,77.76767184243764,80.46143787316531,79.49771443485919,92.24410183439001,92.82296488956904,92.24410183439001,92.82296488956904,92.24410183439001,92.82296488956904,0.0004517324170138429,32768.0,0,17.24478244781494,1:21:59
285,train/val,0.9545063758673875,0.7751497908130935,0.4483914568858302,0.22786595019980457,69.87982233916618,68.23423817945874,78.09063098388769,77.2389368805801,92.16598920359391,92.41192476621133,83.92821556414461,81.63560054194619,78.09063098388769,77.2389368805801,80.18039754443068,78.9725812759386,92.16598920359391,92.41192476621133,92.16598920359391,92.41192476621133,92.16598920359391,92.41192476621133,0.0004497007508556246,32768.0,0,17.506646633148193,1:22:16
286,train/val,0.9906618465547976,0.8033903406366057,0.46817875499634637,0.22242450047835363,68.67148553855749,68.49829282688471,77.36591652028477,77.4115871508481,91.46354173346994,92.66590297146433,82.88229743575575,82.05552144961463,77.36591652028477,77.4115871508481,79.32996002542038,79.0775759534484,91.46354173346994,92.66590297146433,91.46354173346994,92.66590297146433,91.46354173346994,92.66590297146433,0.0004476680643257951,32768.0,0,17.276565313339233,1:22:34
287,train/val,0.9404295472347218,0.765270856735499,0.4378967232516278,0.23214030775684688,70.44793074377168,66.94302161303204,78.73123359065221,76.2434805359823,92.28921605534572,92.2392711290221,83.9124376812445,80.2684318963977,78.73123359065221,76.2434805359823,80.62044567434664,77.72330903141942,92.28921605534572,92.2392711290221,92.28921605534572,92.2392711290221,92.28921605534572,92.2392711290221,0.00044563435175875947,32768.0,0,17.342711925506592,1:22:51
288,train/val,0.9739077334170756,0.785753188897734,0.4703863517421743,0.21138093040451206,69.509053502528,69.44688379232498,78.13895329322226,78.00074219093698,91.75962214568573,92.86677294935346,83.22119970186125,83.1665971592471,78.13895329322226,78.00074219093698,79.98883955320225,79.88221762005566,91.75962214568573,92.86677294935346,91.75962214568573,92.86677294935346,91.75962214568573,92.86677294935346,0.0004435996074285621,32768.0,0,17.25264263153076,1:23:08
289,train/val,0.9673110622426737,0.779710595374522,0.4690011533220177,0.21884002806787461,69.94760645076471,68.27641352704148,78.18447764740039,76.79716968721787,91.79782556590484,92.63886397978519,83.8963041126423,82.56507732008849,78.18447764740039,76.79716968721787,80.31573808062788,78.8101522446748,91.79782556590484,92.63886397978519,91.79782556590484,92.63886397978519,91.79782556590484,92.63886397978519,0.0004415638255479317,32768.0,0,17.254611253738403,1:23:25
