epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro,amp_overflow_skips,amp_scale
251,train/val,1.0184931081274282,0.8117839930498082,0.5167727833208831,67.59353317197788,76.32321505687666,91.13904712526087,0.24404908328124356,66.28908854236339,75.86231051162908,91.94091398316228,0.0005182388650651973,17.072081327438354,1:12:28,82.21065157139542,76.32321505687666,78.37171591838323,91.13904712526087,91.13904712526087,91.13904712526087,79.95773587392016,75.86231051162908,77.24865176256756,91.94091398316228,91.94091398316228,91.94091398316228,0,16384.0
252,train/val,1.0580225162532018,0.8471546513230904,0.5271696513113768,67.56493530107369,76.76663862199888,90.63456557575529,0.22560197853577077,68.04700068997617,76.3489322269059,92.45951695030423,0.0005162380391331889,17.22495174407959,1:12:45,81.85064615016827,76.76663862199888,78.52991163238717,90.63456557575529,90.63456557575529,90.63456557575529,82.69045773126187,76.3489322269059,78.6176063067062,92.45951695030423,92.45951695030423,92.45951695030423,0,16384.0
253,train/val,1.0383603993965231,0.8307379351361938,0.519056135950529,67.66873935661638,76.67450937502026,90.94581917626707,0.2233645494704932,67.84294105114358,76.7568903085691,92.56930993631417,0.0005142363511869306,17.51270604133606,1:13:03,82.13228164946493,76.67450937502026,78.55654916507324,90.94581917626707,90.94581917626707,90.94581917626707,81.757791357579,76.7568903085691,78.41423060767897,92.56930993631417,92.56930993631417,92.56930993631416,0,16384.0
254,train/val,0.9563604343844496,0.7711953637392625,0.46291266041605367,68.98952928096394,77.4576426634276,91.8261396685279,0.32685056173653493,60.439665075825275,71.89103063903558,89.3659167393304,0.0005122337971235433,17.247700929641724,1:13:20,83.2066716199037,77.4576426634276,79.46915588364199,91.8261396685279,91.8261396685279,91.8261396685279,75.34257087243013,71.89103063903558,72.48611899292754,89.3659167393304,89.3659167393304,89.3659167393304,0,16384.0
255,train/val,0.9845338745609573,0.7868060667229735,0.49431950202130753,68.35976151280042,77.00767033836928,91.42507524659828,0.22154100552612635,68.44763987377411,76.89116493152994,92.58847522106618,0.0005102303728027059,17.284569263458252,1:13:37,82.81600224816351,77.00767033836928,79.05086890172585,91.42507524659828,91.42507524659828,91.42507524659827,82.5593699517552,76.89116493152994,79.05569370113827,92.58847522106618,92.58847522106618,92.58847522106618,0,16384.0
256,train/val,1.0192120800847593,0.8200852909813756,0.49781695664252923,67.89499133925094,76.5903252666357,91.08163921683568,0.22826802047408465,67.75460326156806,76.24076741785625,92.5115738672705,0.000508226074046146,17.330360651016235,1:13:54,82.4274016461613,76.5903252666357,78.60420964203261,91.08163921683568,91.08163921683568,91.08163921683568,81.98523979484226,76.24076741785625,78.35899296914587,92.5115738672705,92.5115738672705,92.51157386727049,0,16384.0
257,train/val,0.963658585820509,0.7781922972720602,0.4636657087375288,68.88295234604314,77.52594047891196,91.80687963379795,0.2683900372835222,64.4191756858996,75.22132283379885,91.25095335243832,0.0005062208966371258,17.552767992019653,1:14:12,82.60514846622733,77.52594047891196,79.34675140173664,91.80687963379795,91.80687963379795,91.80687963379795,77.95226766117503,75.22132283379885,75.8212698067334,91.25095335243832,91.25095335243832,91.25095335243832,0,16384.0
258,train/val,0.9813873929821927,0.790333909832913,0.47763370082754153,68.724510275073,77.35569048503763,91.57839075257516,0.22433103367370186,67.88625082537332,77.16633826674328,92.56370937302532,0.0005042148363199172,17.276418685913086,1:14:29,82.76544665081663,77.35569048503763,79.26861021010473,91.57839075257516,91.57839075257516,91.57839075257516,81.27977906921316,77.16633826674328,78.45538158337426,92.56370937302532,92.56370937302532,92.56370937302532,0,16384.0
259,train/val,0.9554226093966027,0.7763285108882447,0.4477352251339218,69.03080525807977,77.55900835666286,91.93962386138081,0.2206305178041047,68.1793845670141,76.69774393442037,92.61975207609709,0.0005022078887992674,17.315511465072632,1:14:47,83.10267337692999,77.55900835666286,79.45066175700873,91.93962386138081,91.93962386138081,91.93962386138081,82.68090245158763,76.69774393442037,78.65597395264724,92.61975207609709,92.61975207609709,92.61975207609709,0,16384.0
260,train/val,1.0023616866573044,0.798694752804611,0.5091673147095286,68.0353159542943,76.68466619375354,91.1092950667341,0.21868003871739686,68.4795389281474,77.2098534452509,92.68613291187995,0.000500200049739853,17.32398748397827,1:15:04,82.62154261025076,76.68466619375354,78.78208435486009,91.1092950667341,91.1092950667341,91.10929506673412,82.27649653428611,77.2098534452509,78.97249439541329,92.68613291187995,92.68613291187995,92.68613291187995,0,16384.0
261,train/val,0.9899012333025102,0.7945180350671643,0.4884579842505248,69.02400543510112,77.34091352442753,91.51981909535093,0.2227214138795882,67.93016974356618,77.13166686562253,92.53722050286594,0.0004981913147657268,17.3795268535614,1:15:21,83.48095088250037,77.34091352442753,79.61441006455281,91.51981909535093,91.51981909535093,91.51981909535093,81.80588751302315,77.13166686562253,78.49035833433412,92.53722050286594,92.53722050286594,92.53722050286594,0,16384.0
262,train/val,0.9816047853749731,0.7869914783083874,0.48653325114561163,68.55518991605358,77.37376783886077,91.52145745373103,0.23853520560402564,66.06215444986493,75.2035017842126,92.17048369694116,0.0004961816794597536,17.03132438659668,1:15:38,82.7050767591404,77.37376783886077,79.1829109935828,91.52145745373103,91.52145745373103,91.52145745373103,80.67625102927234,75.2035017842126,76.85192607915519,92.17048369694116,92.17048369694116,92.17048369694116,0,16384.0
263,train/val,0.9931509624356809,0.8016929898573004,0.4786449170306973,68.25667151672505,76.78291604453756,91.55004325518915,0.242726001175755,67.16240025325416,76.0020000920896,91.82605276169528,0.0004941711393630354,17.187309980392456,1:15:56,82.51133636331222,76.78291604453756,78.88862813990748,91.55004325518915,91.55004325518915,91.55004325518915,82.35557006771333,76.0020000920896,77.96875158976594,91.82605276169528,91.82605276169528,91.82605276169528,0,16384.0
264,train/val,0.9694685589360154,0.7802814420150673,0.47296778169339115,69.32368914123495,77.8938454698357,91.39141202532466,0.23087580661938537,66.84247162483572,76.01653296396854,92.28540867912338,0.0004921596899743242,17.29373526573181,1:16:13,83.35584575574022,77.8938454698357,79.78830960410902,91.39141202532466,91.39141202532466,91.39141202532466,81.32048613154119,76.01653296396854,77.59329644392126,92.28540867912338,92.28540867912338,92.28540867912338,0,16384.0
265,train/val,0.9882697317263354,0.791789437279753,0.49120072550747707,68.06298502279907,76.79106476305174,91.4328124090108,0.2573756687831764,65.19713773452585,75.05963877267907,91.55301751662542,0.0004901473267494283,17.37226414680481,1:16:30,82.39217081624442,76.79106476305174,78.79905502064788,91.4328124090108,91.4328124090108,91.4328124090108,79.77352177054814,75.05963877267907,76.35279612620731,91.55301751662542,91.55301751662542,91.55301751662542,0,16384.0
266,train/val,0.9523821431009666,0.7721980146091917,0.4504603126450725,69.64159252237381,78.28028541828161,91.82251304294596,0.22050431375528445,68.22771903410235,76.74152218907804,92.66400201246611,0.00048813404510060255,17.5014705657959,1:16:48,83.37108668680176,78.28028541828161,80.06352027416845,91.82251304294596,91.82251304294596,91.82251304294596,82.4065698153408,76.74152218907804,78.77201745263758,92.66400201246611,92.66400201246611,92.66400201246611,0,16384.0
267,train/val,0.9584637468923692,0.7765172784743102,0.4548661526616501,69.15530919316552,77.45208285129806,91.90202654534504,0.22128033239943656,68.42461880668452,76.71686362086162,92.58422846087045,0.00048611984039592974,17.471481323242188,1:17:05,83.49179408220358,77.45208285129806,79.60708007898738,91.90202654534504,91.90202654534504,91.90202654534504,82.78183028673568,76.71686362086162,78.99166563328549,92.58422846087045,92.58422846087045,92.58422846087045,0,16384.0
268,train/val,0.9817350898747859,0.7978905860496603,0.4596112550276777,68.66448238527138,77.37995618735357,91.58371666204205,0.23045248331396911,67.5484877918498,77.20861371373275,92.35257985121363,0.0004841047079586907,17.21887969970703,1:17:22,82.73365021397547,77.37995618735357,79.19599838995202,91.58371666204205,91.58371666204205,91.58371666204205,80.62162146046693,77.20861371373275,78.31423076658804,92.35257985121363,92.35257985121363,92.35257985121363,0,16384.0
269,train/val,0.9622079133987427,0.7750748130290405,0.4678327373188475,69.6118692038313,77.91807991766409,91.67318705261856,0.24627568715793952,65.96976993910624,76.11849855892082,91.85162822253884,0.0004820886430667207,17.218878269195557,1:17:40,83.63764799878302,77.91807991766409,79.982323952337,91.67318705261856,91.67318705261856,91.67318705261856,79.20521427208594,76.11849855892082,76.98050712410935,91.85162822253884,91.85162822253884,91.85162822253884,0,16384.0
270,train/val,0.9697418578940888,0.7836040779948235,0.465344440030015,69.07102151314544,77.47282783815788,91.79109200230488,0.23116308443738842,67.69432826592558,77.24085100773308,92.41181059004685,0.00048007164095175596,17.088595867156982,1:17:57,83.35484459876682,77.47282783815788,79.62058487010833,91.79109200230488,91.79109200230488,91.79109200230488,80.63499002376857,77.24085100773308,78.39663201290466,92.41181059004685,92.41181059004685,92.41181059004685,0,16384.0
271,train/val,0.9762854320199593,0.7831233253945474,0.48290525255319866,68.896355799327,77.30401964257013,91.8072550287571,0.22445985638343738,68.24712160019347,77.00727121444875,92.49132316755227,0.00047805369679876315,17.320544958114624,1:18:14,83.05256960961238,77.30401964257013,79.38657744312518,91.8072550287571,91.8072550287571,91.8072550287571,82.1809870731569,77.00727121444875,78.82034125012936,92.49132316755227,92.49132316755227,92.49132316755227,0,16384.0
272,train/val,0.9583608913032905,0.7787942698468332,0.44891653509567614,68.8569209832966,77.23217351824022,91.72101196212327,0.21698859715138624,68.84153267891946,77.82697301200872,92.73432415013454,0.000476034805745263,17.60578203201294,1:18:32,83.48643749004566,77.23217351824022,79.43301553717632,91.72101196212327,91.72101196212327,91.72101196212327,82.41510595325802,77.82697301200872,79.3565580261787,92.73432415013454,92.73432415013454,92.73432415013453,0,32768.0
273,train/val,0.9572001834926398,0.7766681846393191,0.45132998757712217,69.42939298689681,77.81522322069479,91.93566890807318,0.2165272590680897,68.39863266244286,76.69310256455387,92.7361213126196,0.00047401496288063366,17.240424394607544,1:18:49,83.56540553426181,77.81522322069479,79.86125874633434,91.93566890807318,91.93566890807318,91.93566890807318,83.22453065422046,76.69310256455387,78.8813167174192,92.7361213126196,92.7361213126196,92.7361213126196,0,32768.0
274,train/val,0.967129192598488,0.7800594827403192,0.4676742620118286,69.55084682353564,78.09983790118761,91.90022479847288,0.22132948960557622,67.99866345944355,76.8263265613265,92.61133862730149,0.0004719941632454058,17.293996572494507,1:19:06,83.37917459914335,78.09983790118761,80.0077876421457,91.90022479847288,91.90022479847288,91.90022479847286,81.87967867064991,76.8263265613265,78.58344238444765,92.61133862730149,92.61133862730149,92.6113386273015,0,32768.0
275,train/val,0.9439670686488566,0.7651317887332129,0.4470881982504026,69.48321281544594,77.78619300562372,92.22022389884523,0.21580159308556562,68.7114843750124,77.0964048819354,92.78594215613086,0.0004699724018305407,17.280022144317627,1:19:23,83.49137539354732,77.78619300562372,79.83834312703074,92.22022389884523,92.22022389884523,92.22022389884523,82.65871501840894,77.0964048819354,79.23316270167685,92.78594215613086,92.78594215613086,92.78594215613086,0,32768.0
276,train/val,0.9803766067261281,0.7924721166491508,0.4697612064040225,69.06858225821651,77.38386739835346,91.92043740803597,0.36004385754847906,59.3759571056771,72.25056086662183,88.64339069400499,0.000467949673576696,17.249056339263916,1:19:41,83.25068335950239,77.38386739835346,79.53719540790198,91.92043740803597,91.92043740803597,91.92043740803597,73.68915927179408,72.25056086662183,71.77089967601002,88.64339069400499,88.64339069400499,88.64339069400499,0,32768.0
277,train/val,0.9385561253065648,0.7632417286867681,0.4382859819123278,70.26268261483517,78.64649945682434,92.02360803083384,0.21715460287676486,68.48358339230057,77.07750387084381,92.71070747777512,0.000465925973373476,17.276869535446167,1:19:58,83.83773477538192,78.64649945682434,80.44395586745566,92.02360803083384,92.02360803083384,92.02360803083384,82.76839096734743,77.07750387084381,78.99248017311277,92.71070747777512,92.71070747777512,92.71070747777512,0,32768.0
278,train/val,0.9539186329297398,0.7769565420306247,0.4424052190683458,69.1592507807103,77.50340049195266,91.85599002059422,0.24758028027783213,66.74107275794424,76.66350524878378,91.82497772638038,0.0004639012960586681,17.322452545166016,1:20:15,83.4311663831857,77.50340049195266,79.60271638665695,91.85599002059422,91.85599002059422,91.85599002059422,80.00292584116548,76.66350524878378,77.72672010849865,91.82497772638038,91.82497772638038,91.82497772638038,0,32768.0
279,train/val,0.9512116361571394,0.771856376334377,0.4483881358705137,69.85001765474455,78.18208363589491,92.0452321848846,0.21704633071819254,69.01710193297579,77.6147931469572,92.69331414778354,0.0004618756364174623,17.467531204223633,1:20:33,83.55086284808591,78.18208363589491,80.13699914889254,92.0452321848846,92.0452321848846,92.0452321848846,82.78725146648456,77.6147931469572,79.5830992536028,92.69331414778354,92.69331414778354,92.69331414778354,0,32768.0
280,train/val,0.9341905794065931,0.761242455114489,0.4323703036846026,70.1141258048046,78.35484060927406,92.2753149910544,0.21698622952511834,69.21600885658597,77.93083495182836,92.78653972748522,0.0004598489891816572,17.053900480270386,1:20:50,83.63942991134533,78.35484060927406,80.32972769118561,92.2753149910544,92.2753149910544,92.2753149910544,82.44173453807562,77.93083495182836,79.73902347694089,92.78653972748522,92.78653972748522,92.78653972748522,0,32768.0
281,train/val,0.9596934629523236,0.7813238997174345,0.44592390225633327,68.94217190166894,77.4105796080357,91.99672970896627,0.21725548277741527,69.546196500032,78.32381773601519,92.7756055062271,0.0004578213490288497,17.23534393310547,1:21:07,82.98057773036606,77.4105796080357,79.38574047039275,91.99672970896627,91.99672970896627,91.99672970896627,82.63247899123543,78.32381773601519,80.01737047407363,92.7756055062271,92.7756055062271,92.7756055062271,0,32768.0
282,train/val,0.9575494216836017,0.7800055434522422,0.44385968399760517,69.87671676195153,78.40307582259886,92.13652022264554,0.21791000459095686,68.83482550863766,77.35312185665788,92.6882503607485,0.0004557927105816053,17.12876033782959,1:21:24,83.45016171583232,78.40307582259886,80.20313254235914,92.13652022264554,92.13652022264554,92.13652022264554,82.85332788497256,77.35312185665788,79.38410147085887,92.6882503607485,92.6882503607485,92.6882503607485,0,32768.0
283,train/val,0.9538229927420616,0.7732932797592619,0.45132426885159116,69.60436664112012,78.01435569032364,92.10487848948534,0.21359330130018478,69.34682575263125,78.21066053755234,92.83413932561477,0.0004537630684066175,17.29450750350952,1:21:41,83.53049235719095,78.01435569032364,80.03398703672251,92.10487848948534,92.10487848948534,92.10487848948534,82.7417393252271,78.21066053755234,79.8109200256387,92.83413932561477,92.83413932561477,92.83413932561477,0,32768.0
284,train/val,0.9398995197337606,0.7637068635743597,0.4404816244445417,70.20762024527187,78.54592691183417,92.24410183439001,0.21392751159203166,69.04640253196148,77.76767184243764,92.82296488956904,0.0004517324170138429,17.24478244781494,1:21:59,83.86156284558294,78.54592691183417,80.46143787316531,92.24410183439001,92.24410183439001,92.24410183439001,82.75502990005734,77.76767184243764,79.49771443485919,92.82296488956904,92.82296488956904,92.82296488956904,0,32768.0
285,train/val,0.9545063758673875,0.7751497908130935,0.4483914568858302,69.87982233916618,78.09063098388769,92.16598920359391,0.22786595019980457,68.23423817945874,77.2389368805801,92.41192476621133,0.0004497007508556246,17.506646633148193,1:22:16,83.92821556414461,78.09063098388769,80.18039754443068,92.16598920359391,92.16598920359391,92.16598920359391,81.63560054194619,77.2389368805801,78.9725812759386,92.41192476621133,92.41192476621133,92.41192476621133,0,32768.0
286,train/val,0.9906618465547976,0.8033903406366057,0.46817875499634637,68.67148553855749,77.36591652028477,91.46354173346994,0.22242450047835363,68.49829282688471,77.4115871508481,92.66590297146433,0.0004476680643257951,17.276565313339233,1:22:34,82.88229743575575,77.36591652028477,79.32996002542038,91.46354173346994,91.46354173346994,91.46354173346994,82.05552144961463,77.4115871508481,79.0775759534484,92.66590297146433,92.66590297146433,92.66590297146433,0,32768.0
287,train/val,0.9404295472347218,0.765270856735499,0.4378967232516278,70.44793074377168,78.73123359065221,92.28921605534572,0.23214030775684688,66.94302161303204,76.2434805359823,92.2392711290221,0.00044563435175875947,17.342711925506592,1:22:51,83.9124376812445,78.73123359065221,80.62044567434664,92.28921605534572,92.28921605534572,92.28921605534572,80.2684318963977,76.2434805359823,77.72330903141942,92.2392711290221,92.2392711290221,92.2392711290221,0,32768.0
288,train/val,0.9739077334170756,0.785753188897734,0.4703863517421743,69.509053502528,78.13895329322226,91.75962214568573,0.21138093040451206,69.44688379232498,78.00074219093698,92.86677294935346,0.0004435996074285621,17.25264263153076,1:23:08,83.22119970186125,78.13895329322226,79.98883955320225,91.75962214568573,91.75962214568573,91.75962214568573,83.1665971592471,78.00074219093698,79.88221762005566,92.86677294935346,92.86677294935346,92.86677294935346,0,32768.0
289,train/val,0.9673110622426737,0.779710595374522,0.4690011533220177,69.94760645076471,78.18447764740039,91.79782556590484,0.21884002806787461,68.27641352704148,76.79716968721787,92.63886397978519,0.0004415638255479317,17.254611253738403,1:23:25,83.8963041126423,78.18447764740039,80.31573808062788,91.79782556590484,91.79782556590484,91.79782556590484,82.56507732008849,76.79716968721787,78.8101522446748,92.63886397978519,92.63886397978519,92.63886397978519,0,32768.0
290,train/val,0.9546031135579813,0.7753167275501334,0.44821595505851763,69.67948642728146,78.10040571863367,91.84060271360754,0.2141591205365924,69.43243452486679,77.80903441792903,92.86876584240619,0.00043952700026730684,17.518064975738525,1:23:43,83.55531238696406,78.10040571863367,80.12079052643318,91.84060271360754,91.84060271360754,91.84060271360755,82.9919408415487,77.80903441792903,79.91656936549559,92.86876584240619,92.86876584240619,92.86876584240619,0,32768.0
291,train/val,0.9382831791172856,0.7631623851864234,0.4378019682253184,69.98045887714053,78.42103260774245,92.19356114597475,0.21211944734528926,69.43799734258458,77.84330701361792,92.88538959539304,0.00043748912567384194,17.29457187652588,1:24:00,83.51766736107594,78.42103260774245,80.27373077935181,92.19356114597475,92.19356114597475,92.19356114597477,83.24494393711774,77.84330701361792,79.91779378103907,92.88538959539304,92.88538959539304,92.88538959539304,0,32768.0
292,train/val,0.9587933673806812,0.7749961731226548,0.4594929693671672,69.84047168348488,78.24587333087543,91.96288918317838,0.21198479274273685,69.1681322752677,77.62936198557536,92.88823658546839,0.0004354501957903908,17.298217058181763,1:24:17,83.75310913850424,78.24587333087543,80.26200929869582,91.96288918317838,91.96288918317838,91.96288918317838,83.02671272574486,77.62936198557536,79.56503721710591,92.88823658546839,92.88823658546839,92.88823658546839,0,32768.0
293,train/val,0.9675789598537528,0.7832331210374832,0.46086458821335563,69.52519644692447,77.95435279931392,91.80328084660536,0.22129574826683918,68.2156166288257,76.94887224809197,92.55314437079258,0.0004334102045744697,17.768544912338257,1:24:35,83.37399225334013,77.95435279931392,79.94046401918557,91.80328084660536,91.80328084660536,91.80328084660536,82.33487935315715,76.94887224809197,78.87263040402769,92.55314437079258,92.55314437079258,92.55314437079258,0,32768.0
294,train/val,0.9726621123111766,0.782275772936966,0.47596582964710565,68.79812131387027,77.35124087646537,91.77700750007364,0.2164988695632962,69.008906348698,77.95520983555731,92.82730210101195,0.0004313691459171963,17.103639364242554,1:24:52,83.07939747748473,77.35124087646537,79.44330450616502,91.77700750007364,91.77700750007364,91.77700750007362,82.10972821638137,77.95520983555731,79.52393424945015,92.82730210101195,92.82730210101195,92.82730210101194,0,32768.0
295,train/val,1.010096496861914,0.8196586153429487,0.4760946853329306,69.23021270057626,77.64219330336775,91.48446529066912,0.22543189601698674,68.25026220742653,77.19098904495971,92.47789041594154,0.0004293270136422084,17.346107482910156,1:25:10,83.47539779400385,77.64219330336775,79.83668149088233,91.48446529066912,91.48446529066912,91.48446529066912,81.95077636452488,77.19098904495971,78.96417498733821,92.47789041594154,92.47789041594154,92.47789041594154,0,32768.0
296,train/val,0.9524891684236734,0.7800815614021342,0.4310190011949643,69.24152168906569,77.75237821623566,91.95025203203672,0.235482789486251,67.39725958635456,76.69040789179898,92.21343469408832,0.00042728380150455634,17.501392602920532,1:25:27,83.21153587129533,77.75237821623566,79.74106772220843,91.95025203203672,91.95025203203672,91.95025203203672,81.09442285372356,76.69040789179898,78.28508870832259,92.21343469408832,92.21343469408832,92.21343469408832,0,32768.0
297,train/val,0.9285917427876721,0.7640505390970603,0.4113529970788437,70.19110757006713,78.73715228702537,92.36702342533967,0.2454738495945152,66.74891031374737,75.72975425583965,91.85797018949314,0.00042523950318957405,17.190547704696655,1:25:44,83.68051840149249,78.73715228702537,80.49027116049608,92.36702342533967,92.36702342533967,92.36702342533967,81.02476815130882,75.72975425583965,77.74128999267627,91.85797018949314,91.85797018949314,91.85797018949314,0,32768.0
298,train/val,0.9213650825878847,0.753639036870521,0.4193151066808597,70.3723663863326,78.76679878407535,92.31657255003083,0.219242346133161,69.13591859375082,77.58056726655484,92.69802354386651,0.00042319411231172215,17.28073763847351,1:26:02,83.87793769304932,78.76679878407535,80.62002983796053,92.31657255003083,92.31657255003083,92.31657255003083,82.52260717139552,77.58056726655484,79.71395948219526,92.69802354386651,92.69802354386651,92.69802354386651,0,32768.0
299,train/val,1.0214807562853978,0.83060583828584,0.47718728382302367,69.16988883731567,77.72029209960711,91.38023266477747,0.22188321243572678,68.52957558438727,77.97033465032851,92.59356718144053,0.0004212136554375743,17.479742527008057,1:26:19,83.39958359843155,77.72029209960711,79.81838513007268,91.38023266477747,91.38023266477747,91.38023266477747,81.26986667664504,77.97033465032851,79.12994169451463,92.59356718144053,92.59356718144053,92.59356718144053,1,16384.0
300,train/val,0.9298490049398463,0.7617936387010242,0.42013840409724607,70.82229630863381,79.08418079321962,92.3845695350723,0.22844830076859834,68.39028239680816,77.86136496339714,92.41007125704769,0.0004191660957535943,17.210455179214478,1:26:36,84.30212818576862,79.08418079321962,81.01148863137351,92.3845695350723,92.3845695350723,92.3845695350723,81.00109316200434,77.86136496339714,79.10346266976279,92.41007125704769,92.41007125704769,92.41007125704769,0,16384.0
301,train/val,0.9355209268953489,0.7606947590475497,0.4370654084436271,69.97166725235434,78.41072259620555,91.93906460241948,0.21465724093001973,69.41705237938298,78.03643086402109,92.84029742446005,0.0004171174241272103,17.02254891395569,1:26:53,83.59029479008825,78.41072259620555,80.34853763296067,91.93906460241948,91.93906460241948,91.93906460241948,82.85404891830834,78.03643086402109,79.89161783543196,92.84029742446005,92.84029742446005,92.84029742446005,0,16384.0
302,train/val,0.9725578725337982,0.7869260835906733,0.46407945818551205,70.00739065155545,78.52428500528681,91.65300266383419,0.2095119189536066,70.09222628424006,78.78926375730835,93.03434945424164,0.00041506763387978837,17.137237310409546,1:27:11,83.70399016513824,78.52428500528681,80.47535410432609,91.65300266383419,91.65300266383419,91.65300266383419,83.06869239767477,78.78926375730835,80.4083514035906,93.03434945424164,93.03434945424164,93.03434945424164,0,16384.0
303,train/val,0.9513174327819244,0.7731141240700431,0.4455082692691813,70.01335330857242,78.2687039301755,92.13041551966742,0.21030699595820085,70.10631789064621,78.72824317143838,93.00809041921855,0.0004130167182556933,17.308879852294922,1:27:28,83.70520232453856,78.2687039301755,80.32642245834154,92.13041551966742,92.13041551966742,92.13041551966742,82.8740150434659,78.72824317143838,80.47113525836515,93.00809041921855,93.00809041921855,93.00809041921855,0,16384.0
304,train/val,0.9434389621019363,0.7648714926579724,0.4464186662403138,70.43474806059284,78.80453355305377,92.1606284701095,0.2141186571572626,69.31731395414583,77.74272607526595,92.86455022116442,0.00041096467042097047,17.227120399475098,1:27:45,83.76967819903567,78.80453355305377,80.64850470760246,92.1606284701095,92.1606284701095,92.1606284701095,82.93417933232121,77.74272607526595,79.81662574599376,92.86455022116442,92.86455022116442,92.86455022116442,0,16384.0
305,train/val,1.0000218875382256,0.8130826988945836,0.46734795686991315,69.1351713189839,77.92161312930914,91.35012668232127,0.2184568317298749,68.63525802298275,76.9672770666292,92.61673752879334,0.0004089114834619968,17.406256675720215,1:28:02,83.24104512775008,77.92161312930914,79.83622762972257,91.35012668232127,91.35012668232127,91.35012668232127,83.20430754119951,76.9672770666292,79.20982623894105,92.61673752879334,92.61673752879334,92.61673752879334,0,16384.0
306,train/val,0.9344749457162359,0.7628615284743516,0.42903352974225645,70.59663917854057,78.83260396575645,92.41375625049993,0.2126026811640245,69.12058530441098,77.83034559957571,92.86969852821734,0.00040685715038410545,17.214919090270996,1:28:20,84.0182003683771,78.83260396575645,80.74364796637293,92.41375625049993,92.41375625049993,92.41375625049993,82.39058974534944,77.83034559957571,79.60816791877257,92.86969852821734,92.86969852821734,92.86969852821734,0,16384.0
307,train/val,0.9603184332018313,0.7890509205019992,0.428168771383555,69.77566447747384,78.21704055297499,92.02283109678856,0.21675139732812207,68.97810998033067,77.47658712801217,92.84881170415413,0.00040480166411017185,17.370864868164062,1:28:37,83.63776285238987,78.21704055297499,80.1560023259265,92.02283109678856,92.02283109678856,92.02283109678856,82.48882766737341,77.47658712801217,79.4338219683165,92.84881170415413,92.84881170415413,92.84881170415412,0,16384.0
308,train/val,0.9472854552061661,0.7718769622885663,0.4385212253293265,70.1028626883708,78.15613979398091,92.06699360609984,0.2091198466235995,69.64044904030122,77.88433978411248,92.99961320970773,0.0004027450174791729,17.276848793029785,1:28:54,84.2442398049185,78.15613979398091,80.4532594914032,92.06699360609984,92.06699360609984,92.06699360609984,83.36889160487962,77.88433978411248,80.02582371559048,92.99961320970773,92.99961320970773,92.99961320970773,0,16384.0
309,train/val,1.0010986577557481,0.8128249859032424,0.4706841661878254,70.15528487370676,78.66402165253241,91.7983679083599,0.21348840218075732,69.52506178858322,78.21102021400729,92.8803421192386,0.0004006872032447099,17.448441982269287,1:29:12,83.76951202866877,78.66402165253241,80.57016824884833,91.7983679083599,91.7983679083599,91.7983679083599,82.88553575440997,78.21102021400729,80.00439960147013,92.8803421192386,92.8803421192386,92.8803421192386,0,16384.0
310,train/val,0.9664186925991721,0.7814193014865336,0.46249847470418265,69.82415496850484,78.30186948544203,91.73384552184956,0.20864817534256,69.93762092043318,78.38754192679183,93.01226897027706,0.0003986282140734971,17.276387453079224,1:29:29,83.59243776621345,78.30186948544203,80.3058732383596,91.73384552184956,91.73384552184956,91.73384552184956,83.34174001419744,78.38754192679183,80.36256303029464,93.01226897027706,93.01226897027706,93.01226897027706,0,16384.0
311,train/val,0.9468230575970982,0.7729555899682252,0.4346686625934165,70.5820429579309,78.82510786087813,92.12528001798755,0.22728090034244694,67.6563321309896,76.50100924441591,92.45633484577209,0.00039656804254381475,17.273854970932007,1:29:46,84.1813335154593,78.82510786087813,80.84666502779126,92.12528001798755,92.12528001798755,92.12528001798754,81.78686684470054,76.50100924441591,78.3747879883083,92.45633484577209,92.45633484577209,92.45633484577209,0,16384.0
312,train/val,0.9661621312084405,0.7829036524762277,0.4581461823342935,69.91835082510195,78.36141958952399,91.91422882503332,0.2190173502776075,69.06774882999453,77.91317630997389,92.72606343049404,0.0003945066811439267,17.261813163757324,1:30:04,83.54779957532273,78.36141958952399,80.36147053872033,91.91422882503332,91.91422882503332,91.91422882503332,82.51616613452858,77.91317630997389,79.60728858956753,92.72606343049404,92.72606343049404,92.72606343049404,0,16384.0
313,train/val,0.9418408206623533,0.7686438774285109,0.43299234844744205,70.47423261692956,78.90441915743529,92.22823873126411,0.2217085962335285,68.63971091188724,77.4010941897828,92.60407731980203,0.0003924441222704585,17.711700916290283,1:30:21,83.91049826670366,78.90441915743529,80.74742295801816,92.22823873126411,92.22823873126411,92.22823873126411,82.31408345354552,77.4010941897828,79.33077992204583,92.60407731980203,92.60407731980203,92.60407731980203,0,16384.0
