epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
63,train/val,3.0552770210349043,1.4578292149564493,0.7338443683541339,0.8636034416115802,51.22477653093802,62.74036108815738,75.96831140417018,0.7695425450801849,54.64985354201144,63.70860990576646,82.97614860082544,0.0002558552029464411,90.89014792442322,0:44:59,62.97617781298778,62.74036108815738,62.80445309632594,86.34317258370857,86.34317258370857,86.34317258370857,71.46189219669135,63.70860990576646,65.64231966218905,90.69613633834143,90.69613633834143,90.69613633834143
64,train/val,3.0522509735563528,1.4446250563082488,0.7460219127976376,0.8616039940844411,51.381004596851476,64.8994085520515,74.11247357645786,0.8198935687541962,49.77317138878597,63.22354121758673,77.30894064145724,0.00025181181724366923,90.8792552947998,0:46:30,62.11459010714956,64.8994085520515,63.27093405410399,85.13172210365838,85.13172210365838,85.13172210365838,62.20207776275086,63.22354121758673,61.598577566995324,87.2025295078452,87.2025295078452,87.2025295078452
65,train/val,3.041692000368367,1.4421551603337992,0.7345291849063791,0.8650076596633248,50.842049857757665,63.87574065241313,74.16844277572525,0.830493488907814,50.858166216142195,66.78336691392609,76.76378482519475,0.0002477612043550276,90.90545845031738,0:48:01,62.48158519442231,63.87574065241313,63.06026663559074,85.1686351369991,85.1686351369991,85.1686351369991,62.010022900813354,66.78336691392609,63.09609985046799,86.8546517049383,86.8546517049383,86.8546517049383
66,train/val,2.9902863657992818,1.4036398594794066,0.7343244047268577,0.8523220957621284,52.99610690716195,65.57748287004385,74.85689294822687,0.7957798677682877,51.23003200591817,62.39990742803505,80.36169794567944,0.00024370321958949772,90.18541502952576,0:49:31,64.14597649143884,65.57748287004385,64.63761024288138,85.6207515598383,85.6207515598383,85.62075155983831,65.22836570768558,62.39990742803505,62.44655698516911,89.11171147865599,89.11171147865599,89.11171147865599
67,train/val,3.0447383574817493,1.4520182829836141,0.7318216769591622,0.860898402074109,52.37828109079309,64.80301147796146,75.46417364304247,0.7935523158311844,47.201698313007775,61.02703860684557,77.54317380644753,0.0002396377126230414,90.11953163146973,0:51:01,63.60144336074224,64.80301147796146,64.03600304816987,86.01661761057146,86.01661761057146,86.01661761057146,60.81477665081428,61.02703860684557,58.796600588763006,87.35134350023827,87.35134350023827,87.35134350023827
68,train/val,3.0298405030499334,1.4606667238733042,0.728669312985047,0.8405044713745946,53.433662447145515,65.73330485843928,77.40557191186103,0.7877899497747421,52.839133224811604,62.82569920317981,79.00429253138553,0.00023556452716873652,90.19941878318787,0:52:32,64.61189292047385,65.73330485843928,64.94936808877027,87.26396930792886,87.26396930792886,87.26396930792886,68.82304121018952,62.82569920317981,64.59133850031867,88.2708357594647,88.2708357594647,88.2708357594647
69,train/val,3.028672262378361,1.4301645716895228,0.7443125578372375,0.8541951322037241,52.49470197241223,64.96764374087502,73.42933072092231,0.800732536315918,52.65450215917081,66.78246758789966,76.12364933053058,0.0002314835006208722,90.27517461776733,0:54:02,64.14224064491741,64.96764374087502,64.33153610926463,84.67925282959521,84.67925282959521,84.67925282959521,63.34255413180618,66.78246758789966,64.07171801646258,86.44341588410948,86.44341588410948,86.44341588410948
70,train/val,2.9379195259964983,1.3718851208686829,0.7360770041527955,0.8299574093974155,54.35490830617431,67.19481909694095,77.62338594449943,0.7825970214605331,51.94194408405608,59.98056420478027,80.36867930898009,0.00022739446367039517,90.32466149330139,0:55:32,64.2122207659327,67.19481909694095,65.48655763763878,87.40221399535059,87.40221399535059,87.40221399535059,72.931007764945,59.98056420478027,63.441810133756285,89.11600352886627,89.11600352886627,89.11600352886629
71,train/val,2.9609648274338762,1.3978340405484904,0.7417354765145675,0.8213953058356824,54.46098628044438,66.52989032288353,76.76073384692388,0.7360070389509201,55.237258973362735,64.38122998498666,81.55246068961183,0.00022329723988878179,90.31723690032959,0:57:02,65.23386841479304,66.52989032288353,65.71585981076716,86.85269875989455,86.85269875989455,86.85269875989455,72.20612061479935,64.38122998498666,66.3739009965163,89.83900342616303,89.83900342616303,89.83900342616303
72,train/val,3.142063617706299,1.5559886525506559,0.7498469326807105,0.8362280305313028,52.73023373244274,65.74490431066108,76.23305433423604,0.8078099972009659,48.14291436879664,63.26935657353179,67.35436710272855,0.00021919164527704348,91.80986523628235,0:58:34,63.69362797964627,65.74490431066108,64.53270590724892,86.51391150454182,86.51391150454182,86.51391150454182,61.559050728503436,63.26935657353179,61.2361803650608,80.49310964366272,80.49310964366272,80.49310964366272
73,train/val,2.9438167654949687,1.3892979984698088,0.7381932456856188,0.8163255096777625,53.74934193314919,66.57178690972928,76.35004502924365,0.7629640036821366,55.98200231212588,65.20219534854529,83.86500009726204,0.00021507748777615734,90.37544131278992,1:00:05,64.65766575368389,66.57178690972928,65.45174911709807,86.58919822400128,86.58919822400128,86.58919822400128,69.92042702324906,65.20219534854529,66.43293026734204,91.2245398013745,91.2245398013745,91.2245398013745
74,train/val,2.948733954325966,1.4001006030518075,0.7441490668317546,0.8044842786115148,55.37185853920179,66.96515727377043,78.63434209190892,0.760071513056755,54.232559873248675,68.8059783676918,78.05173372151906,0.00021095456673472888,90.16661167144775,1:01:35,66.01507490452074,66.96515727377043,66.36945856420066,88.03944546278886,88.03944546278886,88.03944546278886,63.79578689318875,68.8059783676918,65.46171931534943,87.67309600432814,87.67309600432814,87.67309600432813
75,train/val,2.8985740905222683,1.3689860973669135,0.7348536816628083,0.7947343186191891,55.63486686450246,66.66347480575038,79.0202322904815,0.7530592179298401,56.77748909121326,67.37597246476538,83.20426779132849,0.0002068226723291381,90.11195039749146,1:03:05,66.88151406552558,66.66347480575038,66.67049724955251,88.28078399793586,88.28078399793586,88.28078399793586,68.83329626171272,67.37597246476538,67.36549939547103,90.8322374739643,90.8322374739643,90.8322374739643
76,train/val,2.8708306758300117,1.3585104553595833,0.7411497520363849,0.7711704697297967,57.03576748365828,68.72053068915818,79.70856798720824,0.7247311353683472,57.374470563208824,64.33729373936995,83.00525270930139,0.0002026815849307756,91.23040556907654,1:04:36,67.52133829246016,68.72053068915818,68.04890045113119,88.70870084823329,88.70870084823329,88.70870084823329,74.05255016576537,64.33729373936995,68.08549257168846,90.7135193995255,90.7135193995255,90.7135193995255
