Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,Epoch_Time_sec,Cumulative_Training_Time
566,train/val,0.8103215664625167,0.7109907448291779,0.24832704961299895,0.20293383460668893,78.26512924960352,52.06687421670064,85.21863971931984,58.00842264268906,95.2851248785128,93.44211910454176,89.43576868109406,71.55741743377894,85.21863971931984,58.00842264268906,87.10372252274338,72.71426188507266,95.2851248785128,93.44211910454176,95.2851248785128,93.44211910454176,95.2851248785128,93.44211910454176,0.0004537256461915711,7.777295351028442,1:12:57
567,train/val,0.8160961553454399,0.7151304215192795,0.25241433531045915,0.19904533897445886,77.66974257835261,52.952082435609746,84.82908400758143,58.774582957530406,95.49363036050455,93.65254031644679,88.45889218187722,68.23733131968531,84.82908400758143,58.774582957530406,86.48404083970306,73.50142329698357,95.49363036050455,93.65254031644679,95.49363036050455,93.65254031644679,95.49363036050455,93.65254031644679,0.0004527104376780647,7.877647638320923,1:13:05
568,train/val,0.8042320758104324,0.7059644535183907,0.24566905573010445,0.20333208314718268,76.55978362022088,52.53263233624722,83.87849251976783,58.427558571779606,95.54694197460304,93.41924011806977,87.94336953235096,68.03373492636494,83.87849251976783,58.427558571779606,85.63603217436354,73.15974668399488,95.54694197460304,93.41924011806977,95.54694197460304,93.41924011806977,95.54694197460304,93.41924011806977,0.0004516949761438086,7.998040199279785,1:13:13
569,train/val,0.8464268416166305,0.7380760416388512,0.27087699696421624,0.20138795419628572,77.36090185913437,52.54315527522545,84.96957360901035,58.54228558987526,95.05026834457915,93.53022317441611,88.45295146213049,67.42770871978412,84.96957360901035,58.54228558987526,86.56147205242519,73.16802917230024,95.05026834457915,93.53022317441611,95.05026834457915,93.53022317441611,95.05026834457915,93.53022317441611,0.0004506792608934046,7.943565368652344,1:13:21
570,train/val,0.8130933985114097,0.709205710887909,0.2597192246466875,0.20296643769985134,78.73548202315696,52.61781627701726,86.3592082981462,58.366739469277064,95.41727682729612,93.48721134558066,88.74069482689109,71.42287091552657,86.3592082981462,58.366739469277064,87.45990313723414,73.25264687314743,95.41727682729612,93.48721134558066,95.41727682729612,93.48721134558066,95.41727682729612,93.48721134558066,0.00044966329122779567,7.837557554244995,1:13:28
571,train/val,0.807781957089901,0.7058693096041679,0.25478161349892614,0.20101798387537687,79.25178317058563,52.723995715451956,86.61825287510129,58.70292714153378,95.50418145236182,93.55776783198968,89.01087898484228,68.25193156192024,86.61825287510129,58.70292714153378,87.7468446485698,69.16483189256785,95.50418145236182,93.55776783198968,95.50418145236182,93.55776783198968,95.50418145236182,93.55776783198968,0.0004486470664442388,7.932934045791626,1:13:36
572,train/val,0.8352305665612221,0.7276459813117981,0.26896145977079866,0.20211572648545453,78.37632285557461,52.417419676798225,86.00169553537711,58.6742196294755,95.11358408273055,93.43435223231558,88.62123139347393,67.8896690686506,86.00169553537711,58.6742196294755,87.25392956498035,68.81735277711641,95.11358408273055,93.43435223231558,95.11358408273055,93.43435223231558,95.11358408273055,93.43435223231558,0.00044763058583627654,7.984938144683838,1:13:44
573,train/val,0.8088260889053345,0.7111005440354348,0.24431385323405266,0.20175520849572107,77.75364177152639,52.48517650660506,84.35676308783982,58.73575012196166,95.44830690743939,93.49203790189264,89.11872582802563,67.065720180672,84.35676308783982,58.73575012196166,86.23311717278315,68.70206872572105,95.44830690743939,93.49203790189264,95.44830690743939,93.49203790189264,95.44830690743939,93.49203790189264,0.00044661384869370646,8.080509901046753,1:13:52
574,train/val,0.8123052731156349,0.7119537740945816,0.2508787587285042,0.20124005942641982,79.39992696653177,52.88156956977325,86.86183089405608,58.81419773978155,95.57075837240599,93.49468973398129,89.19510559916021,68.09000891131622,86.86183089405608,58.81419773978155,87.95052950377284,73.60926347201092,95.57075837240599,93.49468973398129,95.57075837240599,93.49468973398129,95.57075837240599,93.49468973398129,0.00044559685430255305,8.18944787979126,1:14:01
575,train/val,0.8306902974843979,0.7228653788566589,0.2695622980594635,0.20194216972270435,75.24385136384988,52.83940719052536,82.74973988220755,58.824137853206516,95.1857792960505,93.5364033856018,86.60066174908569,75.48432882767901,82.74973988220755,58.824137853206516,84.50492686381956,73.63143110689107,95.1857792960505,93.5364033856018,95.1857792960505,93.5364033856018,95.1857792960505,93.5364033856018,0.0004445796019450375,8.044572353363037,1:14:09
576,train/val,0.7779876917600632,0.6838187485933304,0.23542235605418682,0.2021058218813345,80.16452807008552,52.757414756059326,87.58527382017046,58.79546440995974,95.71426555577335,93.5036715669343,89.26694985525812,71.20153114544708,87.58527382017046,58.79546440995974,88.39098572417915,73.52425897954475,95.71426555577335,93.5036715669343,95.71426555577335,93.5036715669343,95.71426555577335,93.5036715669343,0.0004435620908995476,7.952966690063477,1:14:17
577,train/val,0.8057901874184609,0.7111461773514748,0.23661003150045873,0.20280971526424507,76.84866451608751,52.95949648156828,84.00753157191556,58.68479416060936,95.5232485889016,93.49425700824298,87.95224332238224,67.9115211635025,84.00753157191556,58.68479416060936,85.78571589341996,73.72253808608895,95.5232485889016,93.49425700824298,95.5232485889016,93.49425700824298,95.5232485889016,93.49425700824298,0.00044254432044060814,7.963698625564575,1:14:25
578,train/val,0.8218568816781044,0.7164910808205605,0.263414491340518,0.2033839391550303,79.25723915321173,53.190690909788664,85.9105076414893,59.30540568204079,95.44635197334294,93.49175496583297,89.97816790705568,71.8863392337812,85.9105076414893,59.30540568204079,87.77251555468538,69.62624009552734,95.44635197334294,93.49175496583297,95.44635197334294,93.49175496583297,95.44635197334294,93.49175496583297,0.00044152628983884924,7.959553480148315,1:14:32
579,train/val,0.8205602988600731,0.7217787191271782,0.24695394411683083,0.204125564280604,78.31507126735107,52.88321812969542,85.811777517514,58.64429346696258,95.27730045912065,93.5202760302007,88.67747048138327,71.95056788460991,85.811777517514,58.64429346696258,87.18709284124213,69.23834340547359,95.27730045912065,93.5202760302007,95.27730045912065,93.5202760302007,95.27730045912065,93.5202760302007,0.0004405079983609767,7.915936231613159,1:14:40
580,train/val,0.7851350829005241,0.692228165268898,0.23226729556918144,0.20076194516169352,78.44952424580974,52.70601958835488,85.66945724880274,58.55763604617439,95.75316994990175,93.5169695617387,88.947035329978,67.84382521817584,85.66945724880274,58.55763604617439,87.22520824149393,69.11393105022323,95.75316994990175,93.5169695617387,95.75316994990175,93.5169695617387,95.75316994990175,93.5169695617387,0.00043948944526973964,8.084983587265015,1:14:48
581,train/val,0.8064818114042283,0.7119661450386048,0.23628917559981347,0.20288236607561416,80.5410270218286,52.90397094723175,87.60214762708529,58.76651840774629,95.66230196042999,93.53033412973362,89.89420476898647,68.37166569823259,87.60214762708529,58.76651840774629,88.69490172654987,73.72143203771533,95.66230196042999,93.53033412973362,95.66230196042999,93.53033412973362,95.66230196042999,93.53033412973362,0.00043847062982389935,7.944351673126221,1:14:56
582,train/val,0.8140720769762992,0.716382059454918,0.24422503374516963,0.20111286129062447,75.42082690522331,52.74662843952916,83.12864999990242,58.4846078877089,95.49114493919024,93.5619231086307,87.88543920301753,67.87173279495853,83.12864999990242,58.4846078877089,85.1026183275912,73.26139029884897,95.49114493919024,93.5619231086307,95.49114493919024,93.5619231086307,95.49114493919024,93.5619231086307,0.0004374515512781973,8.023855924606323,1:15:04
583,train/val,0.795871701836586,0.7045954793691636,0.22819055952131748,0.20194139021825688,78.832722303977,52.80703966015478,85.79419250539603,58.6851536137711,95.82863032608137,93.5441203279351,88.55767677568316,67.6463213608422,85.79419250539603,58.6851536137711,87.10097573767437,73.62977371344405,95.82863032608137,93.5441203279351,95.82863032608137,93.5441203279351,95.82863032608137,93.5441203279351,0.00043643220888332285,7.611237049102783,1:15:12
584,train/val,0.822826410830021,0.7293649449944496,0.2336536653339863,0.20519004294158025,77.49351490820725,52.3963579394182,85.2451073249328,58.426180867478095,95.61856610998478,93.41494614728187,87.88816791828508,71.43212358147593,85.2451073249328,58.426180867478095,86.43169564331107,73.16687696701155,95.61856610998478,93.41494614728187,95.61856610998478,93.41494614728187,95.61856610998478,93.41494614728187,0.00043541260188588096,7.881335258483887,1:15:20
585,train/val,0.8241714298725128,0.725165194272995,0.24751558899879456,0.203635845433265,77.60270415927857,52.196465284527406,85.54459863753223,57.783595916215425,95.31395344359018,93.4628067234928,87.81213366341636,67.93890563215487,85.54459863753223,57.783595916215425,86.61032813795893,72.71707135731833,95.31395344359018,93.4628067234928,95.31395344359018,93.4628067234928,95.31395344359018,93.4628067234928,0.00043439272952835865,7.795838356018066,1:15:28
586,train/val,0.8182879582047462,0.7102902308106422,0.26999431774020194,0.20732553817559168,79.8536133692108,52.345816410629965,86.79034401112546,58.00402696624548,95.15572016379849,93.34000692583092,89.96898117423703,68.7366113690763,86.79034401112546,58.00402696624548,88.27933359558831,73.19980098871093,95.15572016379849,93.34000692583092,95.15572016379849,93.34000692583092,95.15572016379849,93.3400069258309,0.0004333725910490922,7.756300687789917,1:15:36
587,train/val,0.7920101717114448,0.6975598201155663,0.23612587712705135,0.20717826449545232,79.47684032753098,52.538247412688065,86.56970428291366,58.38336381283584,95.5879790876631,93.40236936204131,89.52364006984442,71.70384330834723,86.56970428291366,58.38336381283584,87.98001335558352,73.25946713767392,95.5879790876631,93.40236936204131,95.5879790876631,93.40236936204131,95.5879790876631,93.40236936204131,0.0004323521856822337,7.809399366378784,1:15:43
588,train/val,0.7988705217838288,0.7008581280708313,0.24503099210560322,0.20527433886025812,79.58629817304072,52.3110793123933,86.35835300001865,57.84463880440393,95.60982337525931,93.4054539198683,89.81670664102438,69.07917115770326,86.35835300001865,57.84463880440393,87.99728452740085,72.76468367417357,95.60982337525931,93.4054539198683,95.60982337525931,93.4054539198683,95.60982337525931,93.4054539198683,0.00043133151265771567,7.864703416824341,1:15:51
589,train/val,0.7902702122926712,0.6931233823299408,0.24286707453429698,0.2042339305684757,80.06337117838457,52.45710572444814,87.10373321838652,58.21123341758433,95.53564595061191,93.51230389063711,89.87111932864339,71.96909593357115,87.10373321838652,58.21123341758433,88.4143525098217,73.08241324154574,95.53564595061191,93.51230389063711,95.53564595061191,93.51230389063711,95.53564595061191,93.51230389063711,0.00043031057120121815,8.039007902145386,1:15:59
590,train/val,0.830787718296051,0.7214223474264145,0.27341343052685263,0.2043667599033446,79.56782685132907,52.58889989002613,87.04501284458019,58.384432782854425,95.36557999008171,93.42459371213997,89.19580382233869,68.42731399379689,87.04501284458019,58.384432782854425,88.0722632096379,73.20447613455835,95.36557999008171,93.42459371213997,95.36557999008171,93.42459371213997,95.36557999008171,93.42459371213997,0.00042928936053413376,7.749775171279907,1:16:07
591,train/val,0.8291190609335899,0.7230210617184639,0.2652449931949377,0.20330433933348252,77.16179648728283,52.56623746156875,84.63993613986717,58.406041949663134,95.20857970513529,93.55586494829427,88.42805185218694,67.37101561845094,84.63993613986717,58.406041949663134,86.37726805155248,73.06149189310318,95.20857970513529,93.55586494829427,95.20857970513529,93.55586494829427,95.20857970513529,93.55586494829427,0.00042826787987353164,7.8811421394348145,1:16:15
592,train/val,0.8206832453608512,0.7205584436655045,0.2503119964152575,0.20329949500698297,79.1779463348527,52.75309135868118,86.77583929575003,58.7832002382347,95.4137138990104,93.51359652008618,88.98127285972312,67.58107900299541,86.77583929575003,58.7832002382347,87.83722261136599,73.38143007490666,95.4137138990104,93.51359652008618,95.4137138990104,93.51359652008618,95.4137138990104,93.51359652008618,0.0004272461284321225,7.894629240036011,1:16:23
593,train/val,0.8344231262803078,0.7285015255212783,0.26480400189757347,0.20387140140525742,79.10053220007755,52.95851829273279,86.41349128857094,58.530823878686455,95.33239416401071,93.43001387940066,89.24771472631386,68.55570409190803,86.41349128857094,58.530823878686455,87.75210115581474,73.61937070153644,95.33239416401071,93.43001387940066,95.33239416401071,93.43001387940066,95.33239416401071,93.43001387940066,0.0004262241054182232,7.888146877288818,1:16:31
594,train/val,0.819905523955822,0.7158128291368484,0.26023174077272415,0.20496633795102087,79.74991701922778,53.004210316886066,87.45312000891387,58.819965395268206,95.2558524575451,93.4619579153138,89.14620909907089,72.00610123765043,87.45312000891387,58.819965395268206,88.26452492977047,73.67589714938686,95.2558524575451,93.4619579153138,95.2558524575451,93.4619579153138,95.2558524575451,93.4619579153138,0.00042520181003571976,8.353222370147705,1:16:39
595,train/val,0.843235445022583,0.7342616617679596,0.272434451803565,0.20301758658425942,79.98991407955886,52.55025669872593,87.28526218966358,58.28513532542337,95.2041056417487,93.5135022080663,89.62993742909575,68.79491644289362,87.28526218966358,58.28513532542337,88.39297787725252,73.27807190652153,95.2041056417487,93.5135022080663,95.2041056417487,93.5135022080663,95.2041056417487,93.5135022080663,0.00042417924148403053,8.125504732131958,1:16:47
596,train/val,0.8129672572016716,0.7180880963802337,0.23719791322946548,0.20118432258297433,80.7597313104648,52.92959713678981,87.74482775376737,58.79840059880826,95.47204376482313,93.55743496603714,90.1022397742521,68.20921370291724,87.74482775376737,58.79840059880826,88.8598069324603,73.66779403253253,95.47204376482313,93.55743496603714,95.47204376482313,93.55743496603714,95.47204376482313,93.55743496603714,0.0004231563989580695,7.715462923049927,1:16:55
597,train/val,0.7873995214700699,0.6966219618916512,0.22694390304386616,0.20023226441315123,79.93723485860941,52.74891387194282,87.57805720597105,58.39677892537157,95.73322671357856,93.59948148361018,89.07667227801561,68.86332724251753,87.57805720597105,58.39677892537157,88.28912565279573,73.4355526313995,95.73322671357856,93.59948148361018,95.73322671357856,93.59948148361018,95.73322671357856,93.59948148361018,0.0004221332816482089,7.985283613204956,1:17:03
598,train/val,0.8435414344072342,0.7339634761214257,0.27394490167498586,0.20325102747051169,77.93837052525757,52.22964691381377,85.03082816827883,57.944773362602135,95.22383710500037,93.50509734276439,89.01720961800945,67.91657288176447,85.03082816827883,57.944773362602135,86.89206579346245,72.72315485834011,95.22383710500037,93.50509734276439,95.22383710500037,93.50509734276439,95.22383710500037,93.50509734276439,0.000421109888740241,7.906832218170166,1:17:11
599,train/val,0.8226873442530632,0.7202423825860024,0.2561123948544264,0.20621050116387968,79.07302273948727,51.8920505667363,86.97375361792605,57.582805523703314,95.21534761271184,93.37740441560001,88.57763096504286,68.11300262873851,86.97375361792605,57.582805523703314,87.73304574870032,72.4771885779498,95.21534761271184,93.37740441560001,95.21534761271184,93.37740441560001,95.21534761271184,93.37740441560001,0.0004200862194153394,7.8485376834869385,1:17:19
600,train/val,0.8216998726129532,0.7112455695867539,0.27613574601709845,0.20428169639924754,78.7482472728636,52.873253218316385,85.74066502834245,58.36192872385186,95.52185530974636,93.45891773961384,89.35307159914237,69.32907346157656,85.74066502834245,58.36192872385186,87.44177895998746,73.64683498400657,95.52185530974636,93.45891773961384,95.52185530974636,93.45891773961384,95.52185530974636,93.45891773961384,0.0004190622728500212,7.950205087661743,1:17:27
601,train/val,0.8128165379166603,0.7137530863285064,0.24765861369669437,0.20089303561869573,78.78721652446123,52.75531265807641,85.98447729765812,58.52301446597541,95.39613014127215,93.62642698246917,89.1591815797511,71.35545974478438,85.98447729765812,58.52301446597541,87.49746760121292,73.45449512315886,95.39613014127215,93.62642698246917,95.39613014127215,93.62642698246917,95.39613014127215,93.62642698246917,0.0004180380482161072,7.852331161499023,1:17:34
602,train/val,0.8397913828492165,0.7356968998908997,0.26023620963096616,0.1999592995958064,79.69102181339586,52.663210850529566,86.6466065603255,58.57952715615852,95.3481635779576,93.56697712334359,89.72573400710395,67.8049193785342,86.6466065603255,58.57952715615852,88.08082048996523,73.39192484329425,95.3481635779576,93.56697712334359,95.3481635779576,93.56697712334359,95.3481635779576,93.56697712334359,0.00041701354468068195,7.840765953063965,1:17:42
603,train/val,0.8431029945611954,0.7309219300746918,0.28045265972614286,0.20125263248425515,78.36051708176946,52.68347858398727,85.65319446399316,58.43163458700865,95.26958892512528,93.46951952020258,89.0947002709753,68.34412238679593,85.65319446399316,58.43163458700865,87.27099680475436,73.21596835709909,95.26958892512528,93.46951952020258,95.26958892512528,93.46951952020258,95.26958892512528,93.46951952020258,0.00041598876140605453,7.99899435043335,1:17:50
604,train/val,0.824389235675335,0.7129162698984146,0.2786824081093073,0.20630726850358835,77.87785205867588,52.4902241116314,85.50725538518101,58.63280365166265,95.24046426435456,93.31328888537284,88.16496144378392,67.10796096826898,85.50725538518101,58.63280365166265,86.76517154468287,73.21150178600611,95.24046426435456,93.31328888537284,95.24046426435456,93.31328888537284,95.24046426435456,93.31328888537284,0.0004149636975497173,7.93646764755249,1:17:58
605,train/val,0.8146202206611634,0.7137039735913276,0.25229061506688594,0.2018549625271993,78.76198219830364,52.74999294747978,85.982642806905,58.466985089904085,95.46446834133314,93.541845743926,89.28942214090058,68.5616069565421,85.982642806905,58.466985089904085,87.52419038992217,73.47653941968373,95.46446834133314,93.541845743926,95.46446834133314,93.541845743926,95.46446834133314,93.54184574392602,0.000413938352264305,7.844211101531982,1:18:06
606,train/val,0.8217889472842217,0.7194955736398697,0.25573342889547346,0.20385911570435766,76.79863168238427,52.182389331699596,84.63568459861965,57.8700149188266,95.35722745141321,93.47748056423441,88.04554801966745,68.11683434591951,84.63568459861965,57.8700149188266,86.1370968129479,72.92920397117925,95.35722745141321,93.47748056423441,95.35722745141321,93.47748056423441,95.35722745141321,93.47748056423441,0.0004129127246975534,8.138603210449219,1:18:14
607,train/val,0.824832883477211,0.7227736786007881,0.25514800325036047,0.20199795445897245,79.61534566092624,52.560987110810096,87.82054212496571,57.997003871831396,95.23861499068248,93.59620830174343,88.5154844844546,68.61054560551412,87.82054212496571,57.997003871831396,88.10887400042802,73.20801258073651,95.23861499068248,93.59620830174343,95.23861499068248,93.59620830174343,95.23861499068248,93.59620830174343,0.00041188681399225753,7.8342366218566895,1:18:22
608,train/val,0.811083859205246,0.7144812002778054,0.241506639868021,0.20320378412659634,76.37645692129081,52.603898686100116,84.1977580758739,58.34799297438911,95.32230800379354,93.49436796356049,87.659179597409,67.84659825130359,84.1977580758739,58.34799297438911,85.78959166402367,73.37605748190941,95.32230800379354,93.49436796356049,95.32230800379354,93.49436796356049,95.32230800379354,93.49436796356049,0.00041086061928622926,7.944911241531372,1:18:30
609,train/val,0.8023712947964668,0.7071342691779137,0.23809256590902805,0.20213478273617366,77.32125173775292,52.59060418229085,85.12082480883507,58.2186463942839,95.40043234741681,93.48515312444071,88.15082693527036,72.53106932170455,85.12082480883507,58.2186463942839,86.57061976196312,73.30726573616448,95.40043234741681,93.48515312444071,95.40043234741681,93.48515312444071,95.40043234741681,93.48515312444071,0.00040983413971225417,8.066507339477539,1:18:38
610,train/val,0.8045131310820579,0.7009980902075768,0.25878758989274503,0.20012920621033278,78.00870147876316,52.86808739922753,85.15753265054607,58.70884362226624,95.43656886051778,93.56740430131603,89.26340579370566,68.39210975191875,85.15753265054607,58.70884362226624,87.10665853781443,73.58505698694404,95.43656886051778,93.56740430131603,95.43656886051778,93.56740430131603,95.43656886051778,93.56740430131603,0.00040880737439804817,8.265358209609985,1:18:46
611,train/val,0.810235270857811,0.7077113255858422,0.2563098665326834,0.20206393733251987,79.76725168498749,52.81467922019182,87.3350307867188,58.63015276773531,95.19392440321188,93.56207289830934,89.32032398564752,72.07128630284973,87.3350307867188,58.63015276773531,88.27141724175942,73.57943044572164,95.19392440321188,93.56207289830934,95.19392440321188,93.56207289830934,95.19392440321188,93.56207289830934,0.00040778032246621427,8.116343259811401,1:18:54
612,train/val,0.797290550172329,0.7032797813415528,0.23502692095935346,0.2052386760441894,80.02971504434838,53.11635791319495,86.9005865948619,58.97082336922879,95.58463455350483,93.40535406008253,89.92518359735003,72.65022733568,86.9005865948619,58.97082336922879,88.3406685894052,74.02568955565539,95.58463455350483,93.40535406008253,95.58463455350483,93.40535406008253,95.58463455350483,93.40535406008253,0.000406752983034197,8.021740913391113,1:19:02
613,train/val,0.7937767997384071,0.7034888923168182,0.22571976631879806,0.20582698345875353,79.58455303156433,52.81019151362288,86.92369031457446,58.61923187433133,95.59680231424085,93.44797199754079,89.33842516882035,71.7862764529606,86.92369031457446,58.61923187433133,88.0572400578231,73.53917271753811,95.59680231424085,93.44797199754079,95.59680231424085,93.44797199754079,95.59680231424085,93.44797199754079,0.0004057253552142386,8.049469709396362,1:19:10
614,train/val,0.8230648994445801,0.7201941385865211,0.25717690102756025,0.20397751976440137,78.48751977882422,52.78085382585349,86.18762902583545,58.45286931609511,95.36408049503486,93.52260609186857,88.73396663262405,68.33398450047923,86.18762902583545,58.45286931609511,87.37627641846743,73.39160866560862,95.36408049503486,93.52260609186857,95.36408049503486,93.52260609186857,95.36408049503486,93.52260609186857,0.0004046974381133331,7.974714279174805,1:19:18
615,train/val,0.8269451037049294,0.7247688576579094,0.2554406218230724,0.20419905960930193,77.57786217266144,52.52828573643985,85.59264766084553,58.12334046055635,95.29215861709439,93.49748580798273,88.03916153377082,68.89914276206814,85.59264766084553,58.12334046055635,86.72688998819785,73.19889126362101,95.29215861709439,93.49748580798273,95.29215861709439,93.49748580798273,95.29215861709439,93.49748580798273,0.00040366923083318113,8.045632123947144,1:19:26
616,train/val,0.8199135854840278,0.7205376133322716,0.24843992926180364,0.20590576195090016,78.98967539274643,52.489276961282606,86.67016454108995,58.22897160062044,95.41958093859847,93.43045770067073,88.81291492735637,68.52728521841851,86.67016454108995,58.22897160062044,87.68393937675884,73.25527198134104,95.41958093859847,93.43045770067073,95.41958093859847,93.43045770067073,95.41958093859847,93.43045770067073,0.0004026407324701422,7.935512065887451,1:19:34
617,train/val,0.8090356335043907,0.7137831076979637,0.23813131116330624,0.20481560601901252,78.52955313660517,52.857144037150114,85.70177976527624,58.6951174097351,95.55445606132487,93.45461267329418,89.27728789356057,72.45422805211341,85.70177976527624,58.6951174097351,87.35701210207931,73.6474561288717,95.55445606132487,93.45461267329418,95.55445606132487,93.45461267329418,95.55445606132487,93.45461267329418,0.00040161194211518823,7.9769768714904785,1:19:42
618,train/val,0.815909543633461,0.7178226381540298,0.2452172629535198,0.20216220928701278,78.43591229496964,52.86176734068662,86.18966769683011,58.71738704406426,95.41451453431615,93.54707728714693,88.68195716068789,72.14572439580833,86.18966769683011,58.71738704406426,87.39091102606184,73.59459498497235,95.41451453431615,93.54707728714693,95.41451453431615,93.54707728714693,95.41451453431615,93.54707728714693,0.0004005828588538569,8.058340549468994,1:19:50
619,train/val,0.8034621804952622,0.7069126904010773,0.241373723000288,0.19946935818770356,78.33489879232805,52.81571502807726,86.19095411831007,58.60641007163247,95.63077226199798,93.60724835583638,88.21127302386198,68.67512270391278,86.19095411831007,58.60641007163247,87.15453663710807,73.55829401784264,95.63077226199798,93.60724835583638,95.63077226199798,93.60724835583638,95.63077226199798,93.60724835583638,0.0003995534817662022,8.061853647232056,1:19:58
620,train/val,0.8395612493157387,0.7319301322102547,0.26907778680324557,0.200729290058226,78.01303128291877,52.943933680005486,85.74301670842303,58.453998738854615,95.09267217738187,93.58444703808664,88.2862882027802,69.3995827540524,85.74301670842303,58.453998738854615,86.86213652692011,73.62667339653335,95.09267217738187,93.58444703808664,95.09267217738187,93.58444703808664,95.09267217738187,93.58444703808665,0.0003985238099267464,8.159862756729126,1:20:07
621,train/val,0.8191352039575577,0.7195385247468948,0.2489916879683733,0.2074694691100812,78.94654981459595,52.850421636642366,85.325190305183,58.66180183449674,95.43745148487592,93.33519701281656,90.40540368514908,69.05325713806256,85.325190305183,58.66180183449674,87.61087125055595,73.68102053003535,95.43745148487592,93.33519701281656,95.43745148487592,93.33519701281656,95.43745148487592,93.33519701281655,0.0003974938424044311,8.080623149871826,1:20:15
622,train/val,0.8456738695502282,0.7361847698688507,0.2737227514386177,0.20227037945269236,79.31502831343802,52.895424798027776,86.85076841616267,58.53266209934933,95.19272410930753,93.54115227319151,89.16219375245626,68.80059587261033,86.85076841616267,58.53266209934933,87.9562346335355,73.45341971272582,95.19272410930753,93.54115227319151,95.19272410930753,93.54115227319151,95.19272410930753,93.54115227319151,0.00039646357826256674,7.890101432800293,1:20:23
623,train/val,0.7801644369959831,0.692583578824997,0.21895212978124617,0.2023933248792085,80.82457592348891,53.08233931028025,87.83369329383503,58.850547027822955,95.78941406102707,93.54702735725404,90.14452824611595,68.68013867057692,87.83369329383503,58.850547027822955,88.89508057354197,73.93175035861881,95.78941406102707,93.54702735725404,95.78941406102707,93.54702735725404,95.78941406102707,93.54702735725404,0.0003954330165587826,7.92282772064209,1:20:31
624,train/val,0.8170094832777977,0.7164997562766076,0.25127430707216264,0.20067346371371386,77.85582981189393,52.81119550953315,84.74049181722083,58.66174960299999,95.42030669671931,93.57335150633493,89.0703596332754,68.15253098555631,84.74049181722083,58.66174960299999,86.68998840999454,73.5801405565597,95.42030669671931,93.57335150633493,95.42030669671931,93.57335150633493,95.42030669671931,93.57335150633493,0.00039440215634497567,8.131525754928589,1:20:39
625,train/val,0.8264495193958282,0.7259794250130653,0.2511752378195524,0.20055913791171773,79.44249008735275,52.787860692168564,86.86942629443956,58.80861949317172,95.39706526835127,93.5814456967478,89.18657586157128,67.28891113297027,86.86942629443956,58.80861949317172,87.96527925350095,73.47914989172534,95.39706526835127,93.5814456967478,95.39706526835127,93.5814456967478,95.39706526835127,93.5814456967478,0.0003933709966672591,7.8709776401519775,1:20:47
626,train/val,0.7975147560238838,0.699619323015213,0.2447385922074318,0.20214476047978522,75.71164896013339,52.83035820500035,82.86570493109926,58.71908965516415,95.62580913995876,93.49867302988015,88.90889521646046,68.61272955734277,82.86570493109926,58.71908965516415,88.1518269916181,73.55724444751348,95.62580913995876,93.49867302988015,95.62580913995876,93.49867302988015,95.62580913995876,93.49867302988015,0.00039233953656590966,8.122679471969604,1:20:55
627,train/val,0.7878327533602715,0.6935883522033691,0.2356110095977783,0.2020219775854725,80.44269615217031,52.47061961373407,87.80506146442801,58.32098508535359,95.79401550045145,93.51006259322328,89.42668598499675,71.19182812533937,87.80506146442801,58.32098508535359,88.56952290267219,73.17315730517338,95.79401550045145,93.51006259322328,95.79401550045145,93.51006259322328,95.79401550045145,93.51006259322328,0.0003913077750753153,8.31482481956482,1:21:03
628,train/val,0.8098385483026505,0.7165681198239326,0.23317609243094922,0.20101810609959384,78.82809429360339,52.71951299570306,86.27751776274822,58.62053665586282,95.58327000933996,93.47918372835831,88.85728160488902,68.62434049981903,86.27751776274822,58.62053665586282,87.51218381599128,73.53250219589982,95.58327000933996,93.47918372835831,95.58327000933996,93.47918372835831,95.58327000933996,93.47918372835831,0.0003902757112239215,8.38906192779541,1:21:11
629,train/val,0.7925237163901329,0.6955423906445504,0.24245331361889838,0.2014022383931584,80.50835292498073,52.93257186718786,87.06576863356578,58.84883586887197,95.52363449203034,93.49399626324681,90.56665453447904,71.60418359375839,87.06576863356578,58.84883586887197,88.61290001268672,73.56970135045002,95.52363449203034,93.49399626324681,95.52363449203034,93.49399626324681,95.52363449203034,93.49399626324681,0.0003892433440341772,8.133392572402954,1:21:19
630,train/val,0.8004818752408027,0.702565211057663,0.2447916604578495,0.20083561472491349,80.26141006669162,52.4931499762046,87.42808986409483,58.2029912216322,95.45957312246884,93.47719762817475,89.71910017229231,68.50231731263452,87.42808986409483,58.2029912216322,88.53301654115133,73.10428365719642,95.45957312246884,93.47719762817475,95.45957312246884,93.47719762817475,95.45957312246883,93.47719762817475,0.00038821067252247976,8.072108030319214,1:21:28
