epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
51,train/val,3.5566461192165697,1.8357999188421874,0.699377063386052,1.021469135704785,39.94435797566122,54.06064537130835,65.02811287305146,1.0547743057012557,37.88987621659222,48.69916026293428,69.60027769201427,0.0003038582725730446,1087.9025835990906,3:28:34,54.48512679202159,54.06064537130835,53.71490929168255,78.80852751806547,78.80852751806547,78.80852751806547,58.25276701365001,48.69916026293428,50.31419271436096,82.07566477975342,82.07566477975342,82.07566477975342
52,train/val,3.536260825949113,1.8430285809980267,0.6969833157425133,0.9962489238337264,40.58914141672761,53.52808572393681,68.55521542236127,0.9984977303743362,42.59737628429609,54.260548444222025,70.20810746585873,0.0002998920164149494,1087.1161108016968,3:46:41,55.410589328824635,53.52808572393681,54.10637512972328,81.34451995517006,81.34451995517006,81.34451995517006,62.45288398117431,54.260548444222025,56.22184149987235,82.49678409701072,82.49678409701072,82.49678409701072
53,train/val,3.546888538196302,1.8528669483729037,0.6975497267287961,0.9964718692716648,40.48378995188453,54.42647489702335,65.5704815804823,0.9817330895662307,39.90966011665472,49.64097858968318,72.52427947129573,0.0002959199230152446,1087.0249559879303,4:04:48,54.77036825100483,54.42647489702335,54.16468053310166,79.20552136415583,79.20552136415583,79.20552136415583,62.48742919876511,49.64097858968318,52.22286361275811,84.0742876232237,84.0742876232237,84.0742876232237
54,train/val,3.478783962704131,1.819214361673409,0.694477418309747,0.9650921794318896,41.28661579863692,54.72799460367078,70.25451874786565,0.9583852345943451,42.15062708595562,52.589675254731674,74.19222763625677,0.00029194189645999016,1086.8611464500427,4:22:55,55.3554342120399,54.72799460367078,54.78015630830748,82.5288154047851,82.5288154047851,82.5288154047851,63.10727502438546,52.589675254731674,55.19286666647014,85.18431464253716,85.18431464253716,85.18431464253716
55,train/val,3.464117661138563,1.8122301656818005,0.694013989870192,0.9578735011743825,42.0663695494145,55.238047597909436,69.65876475075908,0.9731715829372406,40.992047178262865,52.118710641572086,68.98747219403604,0.00028795783778078554,1086.4592778682709,4:41:01,57.23519640195255,55.238047597909436,55.8400891993038,82.11631724785077,82.11631724785077,82.11631724785077,64.04657733698681,52.118710641572086,53.162142761865326,81.64803141717243,81.64803141717243,81.64803141717245
56,train/val,3.4215841209904503,1.7936795333834066,0.6927731534513779,0.9351314277379381,41.88562336388434,54.80806188448947,71.33636953191882,0.9048305382728576,41.42858636958236,50.30785627960183,75.88265151990441,0.00028396764480896164,1086.1394004821777,4:59:07,57.04579430850835,54.80806188448947,55.534789666391816,83.27055105323605,83.27055105323605,83.27055105323605,69.30230757610465,50.30785627960183,53.44356365162757,86.28781845640628,86.28781845640628,86.2878184564063
57,train/val,3.4405365888716233,1.7999317700577295,0.6956536846077458,0.9449511339654832,41.55105377414177,54.87808421398569,69.0402513817268,1.016200155377388,40.77583961787401,58.48032024197416,62.293103604932874,0.00027997121202042266,1086.4951531887054,5:17:14,56.84618032610774,54.87808421398569,55.15273350103666,81.68498427728916,81.68498427728916,81.68498427728916,56.26140718656316,58.48032024197416,54.58049406239071,76.76617455855899,76.76617455855899,76.76617455855899
58,train/val,3.4936256107058212,1.820780358436451,0.699055515259785,0.9737897383733521,41.01851470008469,55.492206773748535,65.6205099820891,1.0711449768543244,36.757324054021325,50.29193775498537,68.1502175052557,0.0002759684303703797,1086.2508969306946,5:35:20,55.614412439331396,55.492206773748535,54.80196740748011,79.24200932503538,79.24200932503538,79.24200932503538,59.015043927046364,50.29193775498537,49.48727300657887,81.05873250282961,81.05873250282961,81.05873250282961
59,train/val,3.4471084676873476,1.7960569919519438,0.6978142977883967,0.9532371813163141,42.83613410673732,55.9070740363365,70.64778400833092,0.8955819962024689,43.78273173575485,56.56952709467532,75.86141869543782,0.0002719591871171457,1086.6686737537384,5:53:27,58.2927152465913,55.9070740363365,56.56935152316718,82.79953287278778,82.79953287278778,82.79953287278778,63.63517006952184,56.56952709467532,56.446102807318546,86.27408928938182,86.27408928938182,86.27408928938182
60,train/val,3.443351498202071,1.8048474703630881,0.6937305628050063,0.9447734665581868,42.084237431514914,54.832098567586264,70.47179724491687,0.9756592668294907,42.26012833517706,53.619065658904056,71.04565280570114,0.0002679433656340733,1086.3832693099976,6:11:33,57.8040461390214,54.832098567586264,55.60492092204038,82.67854083062201,82.67854083062201,82.67854083062201,67.16972404569131,53.619065658904056,54.90455380060546,83.07215253977283,83.07215253977283,83.07215253977283
