epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
62,train/val,0.13759220517038004,0.09340740326265602,0.11046200201077305,75.39221076507897,80.65947093748882,93.12132460101009,0.10607363734394312,70.68391553476509,75.35369182215729,92.43613484340129,0.05197830016549862,105.95858812332153,1:49:36,82.95438661529897,80.65947093748882,81.69865684097928,96.43815854453085,96.43815854453085,96.43815854453085,82.95025732771433,75.35369182215729,78.12382651385171,96.06941536070968,96.06941536070968,96.06941536070968
63,train/val,0.12251494338978892,0.08227770143876904,0.10059310380450409,75.73326440378445,80.649613477377,93.77112159483008,0.1019262731820345,71.53890805340335,76.81224938040786,92.78839178920957,0.05117104058928822,106.16502404212952,1:51:22,83.3684644780431,80.649613477377,81.86078310644001,96.7854454503317,96.7854454503317,96.7854454503317,82.1097929955852,76.81224938040786,78.90518130509847,96.25931408843566,96.25931408843566,96.25931408843566
64,train/val,0.13205818086862564,0.08886066740176277,0.10799378225498873,74.35883200654679,79.6638060673274,93.40423043010938,0.10475468106567859,71.11364179621424,75.51555647885112,92.49700326321909,0.05036236344873385,106.12364411354065,1:53:08,82.55736981732827,79.6638060673274,80.93650156955633,96.58964565810047,96.58964565810047,96.58964565810047,83.19015633893407,75.51555647885112,78.58240064572318,96.10227867988085,96.10227867988085,96.10227867988085
65,train/val,0.13597538303988782,0.09140116498684106,0.11143554240951072,75.3609929782511,80.4869689575675,93.17099247616888,0.10284465149044991,71.51553919168111,76.42962160320349,92.69002828795169,0.04955224087100552,105.94811654090881,1:54:54,83.03225581368116,80.4869689575675,81.61838201704605,96.46478623094842,96.46478623094842,96.46478623094842,82.62144659142055,76.42962160320349,78.91107940145457,96.20635702999407,96.20635702999407,96.20635702999407
66,train/val,0.13663928895054953,0.09104276635765057,0.11399130405777175,74.97378058197076,79.9908353660583,93.27783299145621,0.10243648033589124,71.46326215457286,76.61756572836876,92.67944731972734,0.04874064391789954,105.99663519859314,1:56:40,83.1325398236115,79.9908353660583,81.38181594165258,96.52201863788439,96.52201863788439,96.52201863788439,82.15709659578724,76.61756572836876,78.87695239430118,96.20065721481694,96.20065721481694,96.20065721481694
67,train/val,0.1280816067415087,0.0865802506653025,0.10375338856576254,75.36378078849538,80.4395801960445,93.53396946485066,0.10213303480297327,71.52458925220769,76.3517583648845,92.73130389334969,0.047927542524608284,105.97468400001526,1:58:26,83.04820128723826,80.4395801960445,81.57951303641026,96.6589686797471,96.6589686797471,96.6589686797471,82.74277341505693,76.3517583648845,78.82999543186952,96.2285856216318,96.2285856216318,96.2285856216318
68,train/val,0.12423735909649859,0.08446263276931384,0.09943681329731709,75.39395102860547,80.53478878135564,93.65214289815607,0.10134911365807056,71.73959560450662,76.83757155206514,92.82576615390266,0.047112905433747305,105.88265919685364,2:00:12,82.95194340711288,80.53478878135564,81.61254112798719,96.72203105690271,96.72203105690271,96.72203105690271,82.37603380086047,76.83757155206514,79.03338083575787,96.27942157876802,96.27942157876802,96.27942157876802
69,train/val,0.1269391638469761,0.08545982457049515,0.10369834596412661,75.04643229156721,80.18713306747908,93.58111209960444,0.1010142270475626,71.33991375013446,75.97331390982653,92.75474872560822,0.046296700124174445,106.06937551498413,2:01:58,82.9098438900643,80.18713306747908,81.3873250532159,96.68413522849646,96.68413522849646,96.68413522849646,82.9252163989387,75.97331390982653,78.68428666654555,96.24120737761662,96.24120737761662,96.24120737761662
70,train/val,0.12355105929157656,0.08329339724277025,0.10064415242927878,75.23519711441698,80.27607830352682,93.74998918842431,0.10548921082168818,70.55094657912515,74.92906148913055,92.52815435921505,0.04547889273407904,106.02864456176758,2:03:44,83.08190668269884,80.27607830352682,81.51697678332503,96.77418778821325,96.77418778821325,96.77418778821325,83.2929352887673,74.92906148913055,78.03443554607685,96.11908935311138,96.11908935311138,96.11908935311138
71,train/val,0.12765589753246825,0.08650728168330439,0.102871538463818,75.26956563839505,80.4086685508612,93.49282923813583,0.10536880992352962,71.17892618903065,75.80761464436917,92.46762918139271,0.04465944797775636,106.10858869552612,2:05:30,83.04608085952978,80.4086685508612,81.58301927499629,96.63699642643829,96.63699642643829,96.63699642643829,82.85554651685688,75.80761464436917,78.70604417291037,96.08642198657294,96.08642198657294,96.08642198657294
