Epoch,Train_Total_Loss,Train_Main_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,Epoch_Time_sec,Cumulative_Training_Time
249,0.6875847455291998,0.5822257665515187,0.26339744435774853,0.1973286271095276,82.8667988766462,75.44025812695759,89.0936225781802,83.8697795789295,96.71977452439467,95.6941903054694,91.58601571573897,87.31878287866826,89.0936225781802,83.8697795789295,90.29849648022336,85.22105249852873,96.71977452439467,95.6941903054694,96.71977452439467,95.6941903054694,96.71977452439467,95.6941903054694,0.005221331759874003,268.83263206481934,18:40:07
250,0.691396175692686,0.5852264338038315,0.26542435081897364,0.19299368926882743,81.80628641942475,76.02130081701816,88.16413574849015,83.39523255956968,96.70022311320373,95.89829458716616,91.30466685628362,88.79871448860484,88.16413574849015,83.39523255956968,89.66209549106544,85.58231584611869,96.70022311320373,95.89829458716616,96.70022311320373,95.89829458716616,96.70022311320373,95.89829458716616,0.0052013401726016826,268.4147663116455,18:44:35
251,0.69352223579324,0.5874245371005643,0.2652442444519221,0.20891303938627243,82.74040175136938,72.85672288674918,88.83652760635992,79.53215414887698,96.75722901352599,95.5343788057473,91.69646176764547,89.41929436818026,88.83652760635992,79.53215414887698,90.20703756250305,82.67345945529907,96.75722901352599,95.5343788057473,96.75722901352599,95.5343788057473,96.75722901352599,95.5343788057473,0.005181340044037716,274.45199966430664,18:49:09
252,0.6983062900908457,0.5943298776055954,0.2599410283822058,0.18737163071334362,81.61282923166829,76.41431616849088,87.74578668469269,83.35748259579519,96.69814992277573,95.96335445315106,91.4472853029982,89.3316787336506,87.74578668469269,83.35748259579519,89.4944902059814,85.89029075124664,96.69814992277573,95.96335445315106,96.69814992277573,95.96335445315106,96.69814992277573,95.96335445315106,0.005161331333868333,273.38480591773987,18:53:43
253,0.6905079592011804,0.5873229927117182,0.25796241394639335,0.19944072096049786,81.97329732783922,74.16457763091508,88.12873949500084,81.84997870769722,96.73816645502103,95.49216777024002,91.46718963370493,87.7406148539514,88.12873949500084,81.84997870769722,89.72298565125713,84.34839408087325,96.73816645502103,95.49216777024002,96.73816645502103,95.49216777024002,96.73816645502103,95.49216777024002,0.005141314001414967,272.3603353500366,18:58:15
254,0.6901223533652177,0.5843295432331583,0.2644820226044485,0.21226257793605327,81.81418728911216,74.50348378856219,87.97424352803503,82.60551815865477,96.73548489153983,95.66110874783027,91.43111512032641,87.27843583459854,87.97424352803503,82.60551815865477,89.61303795885212,84.41320454947373,96.73548489153983,95.66110874783027,96.73548489153983,95.66110874783027,96.73548489153983,95.66110874783027,0.005121288005629329,269.86310029029846,19:02:45
255,0.6911259817251361,0.5823278245744724,0.2719953909325936,0.19779660028219223,82.26222779049625,75.72351917984592,88.44500335403505,84.73011976916005,96.65324044204469,95.82387275072706,91.53374345125073,86.658924558137,88.44500335403505,84.73011976916005,89.92491873885274,85.40270881567155,96.65324044204469,95.82387275072706,96.65324044204469,95.82387275072706,96.65324044204469,95.82387275072706,0.0051012533050884285,269.9953420162201,19:07:15
256,0.6956039509399673,0.5918321183005194,0.25942957715933646,0.19810459412634374,81.50440940207176,76.11187489551153,87.93630442660509,83.28881601221927,96.76454593731695,95.78704143226932,91.16225941459855,88.7405704959261,87.93630442660509,83.28881601221927,89.48279446078699,85.73370718077378,96.76454593731695,95.78704143226932,96.76454593731695,95.78704143226932,96.76454593731695,95.78704143226932,0.0050812098579895125,275.4102900028229,19:11:50
257,0.692993728562979,0.5825139284634959,0.2761994981292758,0.1922225756198168,81.4167893272178,76.6440673052036,87.77738854188559,84.74238021729053,96.61481835986403,96.03569977747745,91.28944564373752,88.06925057768883,87.77738854188559,84.74238021729053,89.4374571158654,86.02195277208378,96.61481835986403,96.03569977747745,96.61481835986403,96.03569977747745,96.61481835986403,96.03569977747745,0.0050612384956391435,274.91205763816833,19:16:25
258,0.6877586613506299,0.5852020729706443,0.2563914680288555,0.21843454395234585,82.68362791319375,74.85510559001821,88.96128836628552,81.6690581921145,96.80957794816163,95.01589667512145,91.46532540838972,89.32683075666613,88.96128836628552,81.6690581921145,90.17143205544534,84.72362537808458,96.80957794816163,95.01589667512145,96.80957794816163,95.01589667512145,96.80957794816163,95.01589667512145,0.0050411774641671726,274.1417324542999,19:21:00
259,0.6916779588755138,0.5856006437087107,0.26519328665436714,0.20632759015262128,82.32493972781376,74.36533931449311,88.56778772275955,81.65994920838959,96.71920182318806,95.60315702642283,91.40247317470387,88.74037769653353,88.56778772275955,81.65994920838959,89.93260893838676,84.3497356528995,96.71920182318806,95.60315702642283,96.71920182318806,95.60315702642283,96.71920182318806,95.60315702642283,0.005021107558572313,272.0409197807312,19:25:32
260,0.6882145922097409,0.585575799765247,0.2565969769224755,0.19069340707361698,82.92379410271458,75.11805466316186,88.81635495053551,82.12153759942679,96.85213926442992,95.90125385138228,91.97904596721351,88.95633798795673,88.81635495053551,82.12153759942679,90.336771190758,84.99581387858296,96.85213926442992,95.90125385138228,96.85213926442992,95.90125385138228,96.85213926442992,95.90125385138228,0.005001028735481803,269.08836102485657,19:30:01
261,0.6861571241483323,0.5778115323388344,0.27086397480637975,0.19592030470073224,82.45482064981965,74.33905418283484,88.37179575148349,83.43830523880847,96.73830480138777,95.79276389049993,91.91313213394132,86.60739542646863,88.37179575148349,83.43830523880847,90.06200508802624,84.21934185148592,96.73830480138777,95.79276389049993,96.73830480138777,95.79276389049993,96.73830480138777,95.79276389049993,0.0049809409511163884,273.77937412261963,19:34:34
262,0.6885657908937317,0.5819699232138958,0.2664896659477894,0.19812416246533393,82.18706701824601,73.13933690929471,88.41877634573683,79.48343920534263,96.78591957945278,95.6104953735562,91.44299098270604,89.32618708455166,88.41877634573683,79.48343920534263,89.85981372471586,83.39684917887918,96.78591957945278,95.6104953735562,96.78591957945278,95.6104953735562,96.78591957945278,95.6104953735562,0.004960925214869932,273.9399576187134,19:39:08
263,0.685191248336252,0.5812767620906785,0.2597862130786319,0.2091499676555395,82.1260364938754,73.24882473131072,88.35229711477463,79.9218993350156,96.83730269443073,95.62640944745444,91.4921177339282,88.8200935810306,88.35229711477463,79.9218993350156,89.85535718127868,83.34999144781726,96.83730269443073,95.62640944745444,96.83730269443073,95.62640944745444,96.83730269443073,95.62640944745444,0.004940819411544884,277.3306393623352,19:43:46
264,0.6889796192684507,0.582544105890299,0.26608878111300166,0.21138211998343467,81.65896702577179,73.14542613317407,87.90320174282682,79.51621475650384,96.71653889022289,95.54324045913539,91.34028798195313,89.42910642134188,87.90320174282682,79.51621475650384,89.53991605038402,83.06721540995822,96.71653889022289,95.54324045913539,96.71653889022289,95.54324045913539,96.71653889022289,95.54324045913539,0.004920704513293496,272.07148694992065,19:48:18
265,0.6890930597944074,0.5855866882752153,0.25876592770569584,0.20179753798246383,82.4554646100615,73.81066776320114,88.56611146275843,82.16863919007622,96.81982946265563,95.85100971720975,91.69769580797241,87.17137146144348,88.56611146275843,82.16863919007622,90.06220013457022,83.89127267228679,96.81982946265563,95.85100971720975,96.81982946265563,95.85100971720975,96.81982946265563,95.85100971720975,0.004900580474654634,273.67194652557373,19:52:51
266,0.6870050086378651,0.5837974794153888,0.2580188205810145,0.1948644363731146,82.68722680176491,76.19865372379857,88.86113308840352,83.5578899661987,96.8977104910921,95.8128872579362,91.57931260075127,88.81012350270495,88.86113308840352,83.5578899661987,90.1737270773751,85.77832087425001,96.8977104910921,95.8128872579362,96.8977104910921,95.8128872579362,96.8977104910921,95.8128872579362,0.0048804472497314035,276.2259290218353,19:57:28
267,0.6856562501244202,0.5816564923997846,0.2599993904535211,0.20793405984342098,82.20768773520206,72.55565773438299,88.33487152396972,80.25153443098296,96.76571357878827,95.49774737420806,91.61683022717526,87.88518384710098,88.33487152396972,80.25153443098296,89.9091589829562,82.48973126587146,96.76571357878827,95.49774737420806,96.76571357878827,95.49774737420806,96.76571357878827,95.49774737420806,0.004860304792184886,276.4001741409302,20:02:04
268,0.6890261493918874,0.5852896197277504,0.2593413229878909,0.1952904943525791,82.07634041989525,75.21207111935337,88.20059027806005,82.44962485985471,96.82088907031375,95.83793222734029,91.57402299413849,88.53059618727967,88.20059027806005,82.44962485985471,89.79135618910962,85.07799809996314,96.82088907031375,95.83793222734029,96.82088907031375,95.83793222734029,96.82088907031375,95.83793222734029,0.004840153055227882,272.41539335250854,20:06:36
269,0.6902755165488911,0.5857147727344528,0.2614018567903537,0.19528725111484527,82.91052003781697,74.370807599239,88.93796915756091,81.88705340283002,96.81448710626293,95.80356432704379,91.81278522657132,88.26749544476876,88.93796915756091,81.88705340283002,90.31724198534803,84.38515543539656,96.81448710626293,95.80356432704379,96.81448710626293,95.80356432704379,96.81448710626293,95.80356432704379,0.004819991991618446,274.392196893692,20:11:11
270,0.686922857944967,0.5822097232017889,0.26178283350593545,0.1984898047298193,82.58858294377865,73.74374317377362,88.52078443124505,81.14881971760387,96.81336210295093,95.71860856995218,91.90781332412436,88.16670096631422,88.52078443124505,81.14881971760387,90.11677526191801,83.90713449978776,96.81336210295093,95.71860856995218,96.81336210295093,95.71860856995218,96.81336210295093,95.71860856995218,0.004799821553653305,272.49798107147217,20:15:43
271,0.683194947747793,0.5796184067306859,0.2589413502529795,0.20036706776916982,82.78344651123261,75.77559243895595,88.8904058608165,83.80137618998752,96.82452322681345,95.73999810597059,91.6949092858862,87.85506060587949,88.8904058608165,83.80137618998752,90.24409921469004,85.44041226225657,96.82452322681345,95.73999810597059,96.82452322681345,95.73999810597059,96.82452322681345,95.73999810597059,0.004779641693161256,274.76872277259827,20:20:18
272,0.683061107762644,0.5778906281734363,0.2629261960869839,0.21103274838626385,82.98466188450013,75.03682384037502,89.04271475781599,82.77050298831844,96.83876471914738,95.18556937187337,91.71751436236995,87.84095863350075,89.04271475781599,82.77050298831844,90.331885675658,84.89493734681741,96.83876471914738,95.18556937187337,96.83876471914738,95.18556937187337,96.83876471914738,95.18556937187337,0.004759452361496283,271.5650460720062,20:24:50
273,0.6806471924815469,0.576403670328611,0.26060880193513114,0.19331747779250144,82.98422859154853,74.57653365789545,88.97271211818145,81.4851844885486,96.79303388165116,95.80380085444493,91.86401332037232,88.87433231817835,88.97271211818145,81.4851844885486,90.35201593349723,84.26374770739066,96.79303388165116,95.80380085444493,96.79303388165116,95.80380085444493,96.79303388165116,95.80380085444493,0.004739253509530663,269.95656538009644,20:29:20
274,0.6903810196461578,0.5835727673692838,0.26702062813684135,0.19604086203873158,82.78465451493517,75.26433835021787,88.71072250196384,82.63199136962344,96.74161744320763,95.79871044453935,91.84434462185465,88.2026174539022,88.71072250196384,82.63199136962344,90.20896357802334,84.82089339345993,96.74161744320763,95.79871044453935,96.74161744320763,95.79871044453935,96.74161744320763,95.79871044453935,0.004719045087647867,271.73486399650574,20:33:51
275,0.6868538125778255,0.5841869584910406,0.25666713389419593,0.1966485597193241,82.58271437258612,76.44715526436376,88.67029908512653,84.18336990940752,96.86830543016124,95.85257249922253,91.67963515332757,88.05044837041092,88.67029908512653,84.18336990940752,90.11605881176014,85.82967245753326,96.86830543016124,95.85257249922253,96.86830543016124,95.85257249922253,96.86830543016124,95.85257249922253,0.0046988270457353435,270.12602257728577,20:38:22
276,0.6876620182112391,0.58200810486908,0.26413477983303174,0.1967040969580412,82.61199865990065,75.33995278869024,88.6354286506829,83.01970984825988,96.8239987296529,95.67504467186374,91.80011756017335,88.24338681607266,88.6354286506829,83.01970984825988,90.14450271352175,84.95441634076174,96.8239987296529,95.67504467186374,96.8239987296529,95.67504467186374,96.8239987296529,95.67504467186374,0.004678599333177209,272.58118414878845,20:42:54
277,0.6805468278598208,0.577795090595988,0.2568793405641544,0.205815024420619,83.27196176533596,75.27616287418017,89.25003398837772,83.3387294183995,96.96798982536563,95.61618151845137,91.92630002558087,87.67594961862184,89.25003398837772,83.3387294183995,90.53601128204151,85.18786259786096,96.96798982536563,95.61618151845137,96.96798982536563,95.61618151845137,96.96798982536563,95.61618151845137,0.004658361898846661,270.9468140602112,20:47:25
278,0.6892968986205952,0.5857395229118337,0.2588934365311724,0.19939880242943764,83.11225500702248,73.1241344369505,89.07997375140847,79.87088708513352,96.8741106858258,95.71343964472673,91.95415997875116,88.65267232719786,89.07997375140847,79.87088708513352,90.4613129124113,83.43757885374634,96.8741106858258,95.71343964472673,96.8741106858258,95.71343964472673,96.8741106858258,95.71343964472673,0.004638114691098416,275.0406210422516,20:52:00
279,0.681560977581931,0.578780434469529,0.2569513582219273,0.20483908939361573,83.01958102202744,75.59106893271905,89.06070206934153,84.1397951590616,96.87965256380147,95.73379844907357,91.78653452350456,87.3579732822549,89.06070206934153,84.1397951590616,90.37351975142063,85.20104843232214,96.87965256380147,95.73379844907357,96.87965256380147,95.73379844907357,96.87965256380147,95.73379844907357,0.0046178576577608705,272.84583950042725,20:56:33
280,0.6829182931698643,0.5818126947188746,0.25276399421347173,0.19124824780225755,83.54173722395191,76.32693059072658,89.5581349929414,83.61708934392897,96.9654193285527,95.86101693092472,91.96947573675361,89.10689206740452,89.5581349929414,83.61708934392897,90.72058577390054,85.89401121544125,96.9654193285527,95.86101693092472,96.9654193285527,95.86101693092472,96.9654193285527,95.86101693092472,0.004597672487452569,275.2732255458832,21:01:08
281,0.6876630756024474,0.5872425521650648,0.2510513064138987,0.2306402692645788,83.10471257581096,74.602113133605,89.1454732085314,82.76214242386772,96.90452887063053,94.85199289149774,91.77501548297359,87.84264229803527,89.1454732085314,82.76214242386772,90.40576447033499,84.62664352022404,96.90452887063053,94.85199289149774,96.90452887063053,94.85199289149774,96.90452887063053,94.85199289149774,0.00457739568443058,270.6191153526306,21:05:39
282,0.6783545275382251,0.5745241803736517,0.2595758676984884,0.19981532372534275,82.96401156897457,76.3294864425214,89.05978744481011,84.15045564115056,96.88405160923527,95.81751573604313,91.77449337752087,88.06849841670088,89.05978744481011,84.15045564115056,90.36429949827944,85.78743242711514,96.88405160923527,95.81751573604313,96.88405160923527,95.81751573604313,96.88405160923527,95.81751573604313,0.00455710889628425,270.0669753551483,21:10:09
283,0.6892539985883773,0.5880898577239422,0.25291034931513634,0.1936908227354288,82.51137930509603,73.95286505452361,88.64940383704419,81.35006134532159,96.88288500780361,95.84728514672292,91.67970430079565,88.37935580115251,88.64940383704419,81.35006134532159,90.10603298076276,83.88391073161604,96.88288500780361,95.84728514672292,96.88288500780361,95.84728514672292,96.88288500780361,95.84728514672292,0.004536812068657773,269.1336736679077,21:14:38
284,0.6825046024630353,0.5797064505773017,0.25699537708383324,0.19764114794135093,82.73428767689197,73.50205292514053,88.9874592764043,80.04993146318739,96.80397269291672,95.69348257709993,91.55859309802639,88.98169727097863,88.9874592764043,80.04993146318739,90.22806432737185,83.68033417780826,96.80397269291672,95.69348257709993,96.80397269291672,95.69348257709993,96.80397269291672,95.69348257709993,0.004516587049721311,271.03190755844116,21:19:09
285,0.6776048104756618,0.5767983567037275,0.25201613093753267,0.20532542905211448,83.4948831811579,74.22369914887237,89.42671364899913,82.35495397401996,96.97201574931404,95.65648561312705,92.05847145332132,87.36638852320957,89.42671364899913,82.35495397401996,90.69585185596432,84.23425566439319,96.97201574931404,95.65648561312705,96.97201574931404,95.65648561312705,96.97201574931404,95.65648561312705,0.004496270018826878,269.35569429397583,21:23:38
286,0.6798001297103854,0.5743940267974927,0.2635152524170574,0.19011870001256465,83.09144945695861,77.31291971435309,89.1066848216713,85.14351472701674,96.87517400480246,96.05611637782366,91.87368544509843,88.38967694603814,89.1066848216713,85.14351472701674,90.4305800012868,86.53421954454544,96.87517400480246,96.05611637782366,96.87517400480246,96.05611637782366,96.87517400480246,96.05611637782366,0.0044759427821707155,273.4688093662262,21:28:12
287,0.6833954703691588,0.5759941532195777,0.2685032906793634,0.19491188517212868,83.10946852728792,76.30530950238636,88.8401125699214,84.09192738491194,96.88067765504162,96.010037917567,92.2618157283606,88.52338771242026,88.8401125699214,84.09192738491194,90.46462062100815,85.86009579392142,96.88067765504162,96.010037917567,96.88067765504162,96.010037917567,96.88067765504162,96.010037917567,0.004455605283075136,273.17979097366333,21:32:45
288,0.6841641256251267,0.5805184060623763,0.2591142953544474,0.2008718481361866,82.35849836320104,75.61811804046745,88.68798646845424,82.7944245139265,96.90488848771831,95.83094458196906,91.39635286182012,88.73488592705256,88.68798646845424,82.7944245139265,89.98813510940839,85.31538140303789,96.90488848771831,95.83094458196906,96.90488848771831,95.83094458196906,96.90488848771831,95.83094458196906,0.004435257464258499,271.41847229003906,21:37:16
289,0.6752402025657608,0.5759564727524743,0.24820932057493872,0.20147748835384846,83.75027126623836,74.89567026000734,89.71593256391883,82.11378242730717,97.03672368368936,95.70964092088225,92.00208192440151,88.61820307769088,89.71593256391883,82.11378242730717,90.81674742015447,84.85796578722874,97.03672368368936,95.70964092088225,97.03672368368936,95.70964092088225,97.03672368368936,95.70964092088225,0.004414899267825659,270.6673204898834,21:41:47
290,0.6889091558759455,0.5838436223290956,0.26266383163245155,0.20052326732873918,82.32927587278925,75.58432604261719,88.31930771270171,83.91030053951474,96.84931377145438,95.79399232810889,91.82779558474556,87.38225921313915,88.31930771270171,83.91030053951474,89.99035986614562,85.1851110782369,96.84931377145438,95.79399232810889,96.84931377145438,95.79399232810889,96.84931377145438,95.79399232810889,0.0043945306352582,273.57511281967163,21:46:21
291,0.6807169358884239,0.5777577924383672,0.25739785499755535,0.20014322014153005,83.12169944676967,74.46631627937825,89.23829810855922,80.77721370752957,96.85962656668032,95.78701547859413,91.77667863056526,89.40449799539635,89.23829810855922,80.77721370752957,90.46209813062136,84.4395774197378,96.85962656668032,95.78701547859413,96.85962656668032,95.78701547859413,96.85962656668032,95.78701547859413,0.004374151507404524,273.2221338748932,21:50:54
292,0.6786247245120618,0.5756272859194973,0.2574935941916227,0.19905346351861955,82.6276665098953,75.95062554523535,88.67882419501476,84.39486968843045,96.84321424292894,95.81625283893267,91.67959142257853,87.57202809332378,88.67882419501476,84.39486968843045,90.10319224830005,85.57148709993618,96.84321424292894,95.81625283893267,96.84321424292894,95.81625283893267,96.84321424292894,95.81625283893267,0.004353761824469646,269.93480825424194,21:55:24
293,0.6765091361098428,0.5768132256876324,0.24923977405133468,0.20057319386303424,83.72800440486007,74.92603358607606,89.61636166362625,82.88077572117493,97.02530581923303,95.6711424604657,92.10193352702217,88.21583397474147,89.61636166362625,82.88077572117493,90.81782547755924,84.8536330494015,97.02530581923303,95.6711424604657,97.02530581923303,95.6711424604657,97.02530581923303,95.6711424604657,0.004333361526004807,269.9993643760681,21:59:54
294,0.6776370739447806,0.577713463427881,0.249809024488477,0.20391985572874546,83.48882099861532,70.775116678339,89.56683502265724,78.66583351216427,97.02414953753775,95.62988843946853,91.84313794748759,87.70971546832996,89.56683502265724,78.66583351216427,90.6656951301515,80.51619803654594,97.02414953753775,95.62988843946853,97.02414953753775,95.62988843946853,97.02414953753775,95.62988843946853,0.004312950550896892,272.1441490650177,22:04:26
295,0.6756696797651818,0.5741444582817293,0.25381305154911527,0.2086294039785862,83.24305051689896,70.82380672889384,89.0670794668835,77.24175833242167,96.96471380344519,95.53587703071928,92.1964620446873,89.04504735740909,89.0670794668835,77.24175833242167,90.56837848572748,81.28867287244944,96.96471380344519,95.53587703071928,96.96471380344519,95.53587703071928,96.96471380344519,95.53587703071928,0.004292528837357583,271.2942123413086,22:08:57
296,0.6794449310817411,0.5751803267118348,0.26066150906587815,0.20318594215810298,83.30183869250733,75.2071970225505,89.26051448756024,82.02875869751706,96.9029489765333,95.73323695548737,91.98725883490656,88.92434686933845,89.26051448756024,82.02875869751706,90.56577127602884,84.91748359187996,96.9029489765333,95.73323695548737,96.9029489765333,95.73323695548737,96.9029489765333,95.73323695548737,0.00427209632291227,274.06119894981384,22:13:31
297,0.6782123608804022,0.575893492087792,0.2557971663848217,0.19278666293621063,83.7619394741201,72.94537153769342,89.6092180086257,80.57784675791007,96.97684097676017,95.81931471830988,92.16525630847201,86.96229867492544,89.6092180086257,80.57784675791007,90.84142942761592,82.55549608074917,96.97684097676017,95.81931471830988,96.97684097676017,95.81931471830988,96.97684097676017,95.81931471830988,0.004251735399266864,273.36177611351013,22:18:05
298,0.6793171153644948,0.5765323259322211,0.2569619732299505,0.1875994530469179,82.53820117689216,75.49322673944053,88.50967384351111,82.13117747401924,96.9484660640249,95.9665028084292,91.79691767067088,89.7009370356665,88.50967384351111,82.13117747401924,90.08300968739383,85.168195682778,96.9484660640249,95.9665028084292,96.9484660640249,95.9665028084292,96.9484660640249,95.9665028084292,0.004231281136977468,273.8776948451996,22:22:39
299,0.6790165370474266,0.577521182130709,0.2537383828976047,0.20583407288789748,83.73566244783281,75.5148744946042,89.45849295808405,83.2762975690514,96.98159940117293,95.46617407405404,92.31461667498442,88.32778525470667,89.45849295808405,83.2762975690514,90.82745940771618,85.35083704071494,96.98159940117293,95.46617407405404,96.98159940117293,95.46617407405404,96.98159940117293,95.46617407405404,0.004210815882388243,273.36585879325867,22:27:12
300,0.6824692473787546,0.577235644406413,0.26308400412393884,0.1939698905348778,82.7927006368934,73.89646212128798,88.51580994490912,81.18129911504893,96.92403717359385,95.90305054361886,92.30611514769353,88.57319460930128,88.51580994490912,81.18129911504893,90.31122350583406,83.92905750872568,96.92403717359385,95.90305054361886,96.92403717359385,95.90305054361886,96.92403717359385,95.90305054361886,0.004190339570166836,275.0560667514801,22:31:47
301,0.6802801861006218,0.5787090299088601,0.2539278868317764,0.2139935151487589,83.19441003528395,73.35398805641105,89.21004089976888,80.21976797788027,96.94425792708516,95.65662661355566,91.97407235908315,88.99407002397133,89.21004089976888,80.21976797788027,90.54047462993034,83.6689679859026,96.94425792708516,95.65662661355566,96.94425792708516,95.65662661355566,96.94425792708516,95.65662661355566,0.004169852134235585,273.3273391723633,22:36:20
302,0.6745586585461412,0.5710835027349981,0.25868788894664224,0.20123564690351486,83.80279446279454,74.25925315575807,89.6770581133255,82.0176762132169,97.03190516376637,95.93350074755145,92.22803108913999,88.15675747214377,89.6770581133255,82.0176762132169,90.9053580173986,83.96301992133897,97.03190516376637,95.93350074755145,97.03190516376637,95.93350074755145,97.03190516376637,95.93350074755145,0.004149353507758868,269.6424968242645,22:40:50
303,0.6717252380389372,0.5679495347852905,0.2594392540004723,0.19474699524044992,84.18355186847867,76.86590959172908,90.01317358600843,84.03056802193124,97.00408845119188,95.97963384138485,92.32240051624939,89.08333684133636,90.01317358600843,84.03056802193124,91.13350308109118,86.23035737030584,97.00408845119188,95.97963384138485,97.00408845119188,95.97963384138485,97.00408845119188,95.97963384138485,0.004128843623130186,271.88297843933105,22:45:22
304,0.6750122062415986,0.5725704323207282,0.25610443177083714,0.19460784444212914,83.93801169657222,74.12761661995638,89.65668104492941,82.66067253574171,97.04001397757352,96.01548328214787,92.34115335374531,87.8685085044286,89.65668104492941,82.66067253574171,90.95266565694654,83.69197725783081,97.04001397757352,96.01548328214787,97.04001397757352,96.01548328214787,97.04001397757352,96.01548328214787,0.004108322411959007,270.72318267822266,22:49:53
305,0.6783785217146626,0.5761706994517024,0.2555195520749089,0.19855383440852165,83.6489800046286,76.06874730567662,89.57150936922119,83.51265118851346,96.99839000151012,95.87554182890635,92.07534509663728,88.67212117043348,89.57150936922119,83.51265118851346,90.78119128079909,85.68919206707466,96.99839000151012,95.87554182890635,96.99839000151012,95.87554182890635,96.99839000151012,95.87554182890635,0.004087789805057244,270.300644159317,22:54:23
306,0.6746022140691164,0.5710926339501251,0.25877394633920064,0.19847881680727006,83.73390762302944,74.98436795043693,89.61018332002236,81.98317870989341,96.94544744462084,95.89002299821678,92.16366337703286,88.83008623054614,89.61018332002236,81.98317870989341,90.84313637765543,84.29228704852689,96.94544744462084,95.89002299821678,96.94544744462084,95.89002299821678,96.94544744462084,95.89002299821678,0.0040672457324254525,274.34495854377747,22:58:57
307,0.6755165583789148,0.5737635400684873,0.2543825449844135,0.21045623849332332,83.58436372100925,74.51036306910687,89.55243789472335,81.63228256493613,97.03600411792618,95.5942751989595,92.02639888564677,88.32035974388957,89.55243789472335,81.63228256493613,90.74305259981085,84.28189221338322,97.03600411792618,95.5942751989595,97.03600411792618,95.5942751989595,97.03600411792618,95.5942751989595,0.004046690123238693,273.1858673095703,23:03:30
308,0.6807861862041522,0.5753769035918967,0.2635232030233041,0.20551307278871536,83.02979969098287,73.99430369030038,89.16217858620726,80.81632182339466,96.9156333242223,95.62310624251764,91.75941702674419,88.80653913331797,89.16217858620726,80.81632182339466,90.41951934423948,83.99913643541834,96.9156333242223,95.62310624251764,96.9156333242223,95.62310624251764,96.9156333242223,95.62310624251764,0.004026205861566258,277.014719247818,23:08:07
309,0.6692952713111783,0.567178457193753,0.2552920334697491,0.19875868254899978,83.67148656971429,75.7495618561312,89.54714926648376,83.9108478585044,97.04943975855834,95.59039185304802,92.2376431089063,88.06822236070167,89.54714926648376,83.9108478585044,90.82931939585202,85.34611015604021,97.04943975855834,95.59039185304802,97.04943975855834,95.59039185304802,97.04943975855834,95.59039185304802,0.0040056270106668,272.6614418029785,23:12:40
310,0.6806573188577472,0.5761923583746759,0.2611624007792824,0.21198654977977277,83.87471169763883,77.146736766833,89.55469445645386,84.86735863174975,96.93649490236957,95.45272363641514,92.38871185116751,88.41116443452731,89.55469445645386,84.86735863174975,90.91631360887725,86.3187473145048,96.93649490236957,95.45272363641514,96.93649490236957,95.45272363641514,96.93649490236957,95.45272363641514,0.003985036405936186,275.3338363170624,23:17:15
311,0.6705236351161333,0.5697040271562622,0.2520490168282548,0.20901135627925396,84.08504441612298,74.05047887926375,89.78018165028979,80.52377876681908,97.06531272020187,95.82035199292476,92.47172007373962,89.80365096878484,89.78018165028979,80.52377876681908,91.0826808172822,83.92088719611762,97.06531272020187,95.82035199292476,97.06531272020187,95.82035199292476,97.06531272020187,95.82035199292476,0.0039644339731032315,273.58569526672363,23:21:49
312,0.6692303376223468,0.5648193924957742,0.2610273602184988,0.19989205537736415,84.3193423179271,76.08291695742302,89.97087127082747,84.07375651012167,97.00568182576771,95.8397352444221,92.50508087301273,88.08574874664792,89.97087127082747,84.07375651012167,91.19576683100617,85.55917510475143,97.00568182576771,95.8397352444221,97.00568182576771,95.8397352444221,97.00568182576771,95.8397352444221,0.0039438196369955955,269.508816242218,23:26:19
313,0.6768361428337925,0.572769452730681,0.26016672242184813,0.19561754696071149,83.94179927477677,75.73417291245218,89.66261501968796,82.39240259441688,97.07595409142795,95.86774122282719,92.3583011939211,89.19704131157431,89.66261501968796,82.39240259441688,90.96428955128039,85.36578231431277,97.07595409142795,95.86774122282719,97.07595409142795,95.86774122282719,97.07595409142795,95.86774122282719,0.003923193321523593,273.4693579673767,23:30:52
314,0.6714924897775605,0.569126830577209,0.2559141456008599,0.20484521514177323,84.044089165519,75.6316698243124,89.77440419303443,82.7936990034816,97.05695767249892,95.87925102347637,92.36762013999247,89.17545094327694,89.77440419303443,82.7936990034816,91.02037712907574,85.32458351432153,97.05695767249892,95.87925102347637,97.05695767249892,95.87925102347637,97.05695767249892,95.87925102347637,0.0039025549496635196,273.4430661201477,23:35:25
315,0.6722113882725721,0.5696463497517168,0.25641259725913956,0.20132210996747016,84.39648642443123,74.51710707858933,90.07126349555428,83.06694761170316,97.08296273844559,95.73457433310267,92.51521247564206,87.57193681254826,90.07126349555428,83.06694761170316,91.25642708132862,84.54639150594353,97.08296273844559,95.73457433310267,97.08296273844559,95.73457433310267,97.08296273844559,95.73457433310267,0.0038819044434406647,270.7684841156006,23:39:56
